PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Margarita,1746255286286,1746255286296,1746255286382,75,96,21,10
1,Red Wine,1746255286303,1746255286384,1746255286410,25,107,82,81
2,Draft Beer,1746255286353,1746255286438,1746255286489,50,136,86,85
3,White Wine,1746255286403,1746255286411,1746255286437,25,34,9,8
4,Margarita,1746255286453,1746255290261,1746255290336,75,3883,3808,3808
0,Cosmopolitan,1746255286464,1746255286490,1746255286556,65,92,27,26
5,Margarita,1746255286503,1746255289199,1746255289274,75,2771,2696,2696
6,Bloody Mary,1746255286553,1746255286558,1746255286629,70,76,6,5
1,Margarita,1746255286561,1746255286776,1746255286851,75,290,215,215
3,Beer,1746255286587,1746255286652,1746255286677,25,90,65,65
2,Tequila shot,1746255286590,1746255286630,1746255286650,20,60,40,40
7,White Wine,1746255286604,1746255286727,1746255286752,25,148,123,123
0,Pina Colada,1746255286607,1746255291093,1746255291193,100,4586,4486,4486
8,Vodka shot,1746255286653,1746255286679,1746255286699,20,46,26,26
2,Cider,1746255286654,1746255286701,1746255286726,25,72,47,47
8,Pina Colada,1746255286703,1746255290508,1746255290608,100,3905,3805,3805
9,B52,1746255286703,1746255294864,1746255295064,200,8361,8161,8161
10,Tequila shot,1746255286753,1746255286754,1746255286774,20,21,1,1
3,Draft Beer,1746255286778,1746255287078,1746255287128,50,350,300,300
10,Tequila shot,1746255286778,1746255286853,1746255286873,20,95,75,75
6,Tequila shot,1746255286779,1746255286875,1746255286895,20,116,96,96
11,Margarita,1746255286803,1746255288563,1746255288638,75,1835,1760,1760
2,Beer,1746255286827,1746255286897,1746255286922,25,95,70,70
12,Draft Beer,1746255286853,1746255287026,1746255287076,50,223,173,173
10,White Wine,1746255286877,1746255286945,1746255286971,25,94,69,68
6,Martini,1746255286899,1746255287290,1746255287350,60,451,391,391
7,Vodka shot,1746255286903,1746255286924,1746255286944,20,41,21,21
13,Cider,1746255286903,1746255286972,1746255286998,25,95,70,69
1,Cider,1746255286932,1746255286999,1746255287024,25,92,67,67
7,Martini,1746255286948,1746255287723,1746255287784,60,836,776,775
14,Martini,1746255286953,1746255287497,1746255287557,60,604,544,544
15,Cosmopolitan,1746255287003,1746255288326,1746255288391,65,1388,1323,1323
2,Pina Colada,1746255287023,1746255291283,1746255291383,100,4360,4260,4260
16,Bloody Mary,1746255287053,1746255288419,1746255288489,70,1436,1366,1366
13,Vodka shot,1746255287098,1746255287130,1746255287150,20,52,32,32
17,Draft Beer,1746255287103,1746255287216,1746255287266,50,163,113,113
10,Mojito,1746255287122,1746255288897,1746255288972,75,1850,1775,1775
1,Gin and Tonic,1746255287125,1746255287152,1746255287192,40,67,27,27
18,Martini,1746255287153,1746255287874,1746255287935,60,782,722,721
13,Tequila shot,1746255287154,1746255287194,1746255287214,20,60,40,40
