PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Martini,1746254950028,1746254950036,1746254950107,60,79,19,8
1,White Wine,1746254950051,1746254950109,1746254950135,25,84,59,58
2,Pina Colada,1746254950100,1746254950136,1746254950237,100,137,37,36
3,Margarita,1746254950151,1746254950260,1746254950335,75,184,109,109
4,Vodka shot,1746254950201,1746254950238,1746254950258,20,57,37,37
0,B52,1746254950219,1746254957288,1746254957489,200,7270,7070,7069
5,Pina Colada,1746254950250,1746254955168,1746254955269,100,5019,4919,4918
4,White Wine,1746254950262,1746254950337,1746254950362,25,100,75,75
1,Mojito,1746254950286,1746254953678,1746254953753,75,3467,3392,3392
6,Draft Beer,1746254950301,1746254950487,1746254950537,50,236,186,186
7,Cider,1746254950351,1746254950364,1746254950389,25,38,13,13
2,Cider,1746254950358,1746254950391,1746254950416,25,58,33,33
8,Gin and Tonic,1746254950401,1746254950445,1746254950485,40,84,44,44
3,Red Wine,1746254950416,1746254950418,1746254950443,25,27,2,2
9,B52,1746254950451,1746254958342,1746254958542,200,8091,7891,7891
7,Pina Colada,1746254950490,1746254954062,1746254954163,100,3673,3573,3572
10,Pina Colada,1746254950501,1746254954624,1746254954725,100,4224,4124,4123
4,Vodka shot,1746254950513,1746254950539,1746254950559,20,46,26,26
2,White Wine,1746254950517,1746254950560,1746254950586,25,69,44,43
11,Pina Colada,1746254950551,1746254954830,1746254954930,100,4379,4279,4279
4,Vodka shot,1746254950563,1746254950587,1746254950607,20,44,24,24
3,Tequila shot,1746254950594,1746254950609,1746254950629,20,35,15,15
8,Vodka shot,1746254950596,1746254950631,1746254950651,20,55,35,35
12,Mojito,1746254950600,1746254952720,1746254952796,75,2196,2121,2120
4,B52,1746254950611,1746254958944,1746254959144,200,8533,8333,8333
3,Cider,1746254950633,1746254950653,1746254950678,25,45,20,20
6,Margarita,1746254950638,1746254952846,1746254952922,75,2284,2209,2208
13,Bloody Mary,1746254950650,1746254950679,1746254950750,70,100,30,29
8,Bloody Mary,1746254950655,1746254952144,1746254952214,70,1559,1489,1489
14,Beer,1746254950700,1746254950751,1746254950777,25,77,52,51
2,Cosmopolitan,1746254950736,1746254950847,1746254950912,65,176,111,111
15,Red Wine,1746254950751,1746254950778,1746254950804,25,53,28,27
3,Bloody Mary,1746254950779,1746254952216,1746254952287,70,1508,1438,1437
16,Gin and Tonic,1746254950801,1746254950805,1746254950845,40,44,4,4
17,Draft Beer,1746254950851,1746254951128,1746254951178,50,327,277,277
14,Gin and Tonic,1746254950878,1746254950914,1746254950955,40,77,37,36
18,Pina Colada,1746254950900,1746254954986,1746254955086,100,4186,4086,4086
13,Cosmopolitan,1746254950901,1746254951544,1746254951610,65,709,644,643
19,Red Wine,1746254950950,1746254950978,1746254951003,25,53,28,28
15,Tequila shot,1746254950954,1746254950956,1746254950976,20,22,2,2
16,Cider,1746254950956,1746254951005,1746254951030,25,74,49,49
2,Margarita,1746254950963,1746254952427,1746254952503,75,1540,1465,1464
15,Cider,1746254950980,1746254951032,1746254951057,25,77,52,52
20,Draft Beer,1746254951000,1746254951387,1746254951438,50,438,388,387
21,Gin and Tonic,1746254951050,1746254951059,1746254951099,40,49,9,9
14,Red Wine,1746254951065,1746254951101,1746254951126,25,61,36,36
22,Bloody Mary,1746254951100,1746254951933,1746254952003,70,903,833,833
16,Beer,1746254951131,1746254951223,1746254951248,25,117,92,92
23,Vodka shot,1746254951150,1746254951179,1746254951199,20,49,29,29
19,Vodka shot,1746254951154,1746254951201,1746254951221,20,67,47,47
15,Mojito,1746254951158,1746254953497,1746254953572,75,2414,2339,2339
24,Pina Colada,1746254951200,1746254954458,1746254954558,100,3358,3258,3258
23,Red Wine,1746254951203,1746254951250,1746254951275,25,72,47,47
21,White Wine,1746254951210,1746254951277,1746254951302,25,92,67,67
19,Bloody Mary,1746254951225,1746254951794,1746254951864,70,639,569,569
25,B52,1746254951250,1746254958140,1746254958341,200,7091,6891,6890
14,Gin and Tonic,1746254951277,1746254951304,1746254951344,40,67,27,27
17,Mojito,1746254951279,1746254952985,1746254953061,75,1782,1707,1706
26,Gin and Tonic,1746254951301,1746254951345,1746254951386,40,85,45,44
16,Draft Beer,1746254951349,1746254951439,1746254951490,50,141,91,90
27,Mojito,1746254951351,1746254952566,1746254952642,75,1291,1216,1215
28,B52,1746254951401,1746254956857,1746254957058,200,5657,5457,5456
23,Mojito,1746254951426,1746254953755,1746254953830,75,2404,2329,2329
29,Beer,1746254951451,1746254951491,1746254951516,25,65,40,40
21,Cosmopolitan,1746254951453,1746254951633,1746254951698,65,245,180,180
14,Beer,1746254951455,1746254951518,1746254951543,25,88,63,63
26,Bloody Mary,1746254951497,1746254952072,1746254952143,70,646,576,575
20,Pina Colada,1746254951538,1746254956026,1746254956127,100,4589,4489,4488
16,Vodka shot,1746254951590,1746254951611,1746254951632,20,42,22,21
29,Cosmopolitan,1746254951618,1746254951700,1746254951765,65,147,82,82
