PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Draft Beer,1746255237589,1746255237595,1746255237744,50,155,105,6
1,Cider,1746255237605,1746255237627,1746255237693,25,88,63,22
2,Martini,1746255237655,1746255237675,1746255237888,60,233,173,20
3,Draft Beer,1746255237705,1746255237721,1746255237925,50,220,170,16
4,Vodka shot,1746255237756,1746255237769,1746255237816,20,60,40,13
1,Vodka shot,1746255237796,1746255237830,1746255237901,20,105,85,34
5,Vodka shot,1746255237805,1746255237854,1746255237949,20,144,124,49
4,Cider,1746255237820,1746255237866,1746255238040,25,220,195,46
0,Gin and Tonic,1746255237845,1746255237902,1746255238186,40,341,301,57
6,Pina Colada,1746255237855,1746255237926,1746255239643,100,1788,1688,71
1,White Wine,1746255237904,1746255237963,1746255238155,25,251,226,59
7,Beer,1746255237905,1746255237975,1746255238174,25,269,244,70
5,Tequila shot,1746255237953,1746255238011,1746255238125,20,172,152,58
8,White Wine,1746255237955,1746255238023,1746255238276,25,321,296,68
2,Martini,1746255237999,1746255238078,1746255238906,60,907,847,79
9,Mojito,1746255238006,1746255238090,1746255239571,75,1565,1490,84
3,Beer,1746255238025,1746255238126,1746255238390,25,365,340,101
10,Beer,1746255238055,1746255238157,1746255238444,25,389,364,102
11,White Wine,1746255238105,1746255238212,1746255238511,25,406,381,107
5,Draft Beer,1746255238129,1746255238235,1746255239049,50,920,870,106
4,White Wine,1746255238141,1746255238259,1746255238566,25,425,400,118
12,Cider,1746255238155,1746255238278,1746255238597,25,442,417,123
13,Vodka shot,1746255238205,1746255238313,1746255238492,20,287,267,108
14,Vodka shot,1746255238255,1746255238373,1746255238559,20,304,284,118
7,Beer,1746255238275,1746255238404,1746255238805,25,530,505,129
0,B52,1746255238297,1746255238427,1746255243994,200,5697,5497,130
15,Pina Colada,1746255238305,1746255238446,1746255241075,100,2770,2670,141
1,White Wine,1746255238306,1746255238458,1746255238883,25,577,552,152
16,Gin and Tonic,1746255238355,1746255238512,1746255239315,40,960,920,157
17,Margarita,1746255238405,1746255238567,1746255240667,75,2262,2187,162
8,White Wine,1746255238427,1746255238598,1746255239114,25,687,662,171
18,Mojito,1746255238455,1746255238622,1746255240756,75,2301,2226,167
3,Margarita,1746255238491,1746255238669,1746255240821,75,2330,2255,178
13,Cosmopolitan,1746255238496,1746255238681,1746255240531,65,2035,1970,185
19,Margarita,1746255238505,1746255238705,1746255240882,75,2377,2302,200
10,B52,1746255238545,1746255238741,1746255244335,200,5790,5590,196
20,Beer,1746255238555,1746255238764,1746255239393,25,838,813,209
14,Margarita,1746255238563,1746255238776,1746255240923,75,2360,2285,213
21,B52,1746255238605,1746255238807,1746255244510,200,5905,5705,202
22,Cider,1746255238655,1746255238866,1746255239504,25,849,824,211
11,Cider,1746255238662,1746255238884,1746255239511,25,849,824,222
12,Red Wine,1746255238698,1746255238932,1746255239564,25,866,841,234
23,Cider,1746255238705,1746255238956,1746255239601,25,896,871,251
4,White Wine,1746255238717,1746255238980,1746255239620,25,903,878,263
24,Tequila shot,1746255238755,1746255239027,1746255239386,20,631,611,272
25,Pina Colada,1746255238805,1746255239086,1746255241912,100,3107,3007,281
26,Beer,1746255238855,1746255239140,1746255239789,25,934,909,285
27,Martini,1746255238905,1746255239187,1746255240803,60,1898,1838,282
7,B52,1746255238906,1746255239199,1746255244866,200,5960,5760,293
28,Beer,1746255238955,1746255239257,1746255239877,25,922,897,302
29,Cider,1746255239005,1746255239317,1746255239920,25,915,890,312
2,Gin and Tonic,1746255239017,1746255239340,1746255240261,40,1244,1204,323
1,Draft Beer,1746255239034,1746255239364,1746255240607,50,1573,1523,330
5,Tequila shot,1746255239150,1746255239464,1746255239783,20,633,613,314
8,Martini,1746255239265,1746255239573,1746255241122,60,1857,1797,308
24,Cosmopolitan,1746255239390,1746255239680,1746255241527,65,2137,2072,290
16,White Wine,1746255239426,1746255239715,1746255240384,25,958,933,289
20,Bloody Mary,1746255239493,1746255239791,1746255241702,70,2209,2139,298
22,Margarita,1746255239605,1746255239879,1746255242011,75,2406,2331,274
11,White Wine,1746255239612,1746255239891,1746255240572,25,960,935,279
9,Cider,1746255239682,1746255239956,1746255240614,25,932,907,274
23,Bloody Mary,1746255239702,1746255239992,1746255241831,70,2129,2059,290
12,Cider,1746255239715,1746255240016,1746255240697,25,982,957,301
6,Pina Colada,1746255239764,1746255240074,1746255242878,100,3114,3014,310
4,Beer,1746255239770,1746255240086,1746255240750,25,980,955,316
5,Draft Beer,1746255239786,1746255240109,1746255241381,50,1595,1545,323
26,Beer,1746255239890,1746255240215,1746255240863,25,973,948,325
28,Martini,1746255239978,1746255240297,1746255241796,60,1818,1758,319
29,Vodka shot,1746255240020,1746255240356,1746255240679,20,659,639,336
2,B52,1746255240371,1746255240680,1746255245886,200,5515,5315,309
16,Gin and Tonic,1746255240535,1746255240823,1746255241732,40,1197,1157,288
13,Martini,1746255240581,1746255240865,1746255242309,60,1728,1668,284
