PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Martini,1746254980263,1746254980271,1746254980343,60,80,20,8
1,Margarita,1746254980273,1746254980368,1746254980443,75,170,95,95
2,Vodka shot,1746254980323,1746254980346,1746254980366,20,43,23,23
2,Cosmopolitan,1746254980371,1746254982005,1746254982070,65,1699,1634,1634
3,Mojito,1746254980373,1746254983183,1746254983259,75,2886,2811,2810
4,Vodka shot,1746254980423,1746254980445,1746254980466,20,43,23,22
0,Draft Beer,1746254980455,1746254980467,1746254980518,50,63,13,12
4,Tequila shot,1746254980470,1746254980519,1746254980540,20,70,50,49
5,Draft Beer,1746254980473,1746254980542,1746254980592,50,119,69,69
6,Cosmopolitan,1746254980523,1746254982255,1746254982320,65,1797,1732,1732
1,Martini,1746254980525,1746254980842,1746254980902,60,377,317,317
4,Martini,1746254980544,1746254980753,1746254980814,60,270,210,209
7,White Wine,1746254980573,1746254980594,1746254980619,25,46,21,21
0,Red Wine,1746254980619,1746254980621,1746254980647,25,28,3,2
8,Draft Beer,1746254980623,1746254980649,1746254980699,50,76,26,26
9,Draft Beer,1746254980673,1746254980701,1746254980751,50,78,28,28
5,B52,1746254980693,1746254986355,1746254986555,200,5862,5662,5662
10,Cosmopolitan,1746254980723,1746254982797,1746254982862,65,2139,2074,2074
7,Margarita,1746254980770,1746254984637,1746254984713,75,3943,3868,3867
11,Beer,1746254980773,1746254980815,1746254980841,25,68,43,42
0,Martini,1746254980798,1746254980904,1746254980965,60,167,107,106
8,Martini,1746254980800,1746254981265,1746254981325,60,525,465,465
12,Cosmopolitan,1746254980823,1746254981548,1746254981614,65,791,726,725
9,Margarita,1746254980852,1746254984121,1746254984196,75,3344,3269,3269
13,Margarita,1746254980873,1746254983453,1746254983529,75,2656,2581,2580
14,Draft Beer,1746254980923,1746254981105,1746254981156,50,233,183,182
4,Cosmopolitan,1746254980924,1746254982553,1746254982618,65,1694,1629,1629
11,Tequila shot,1746254980942,1746254980966,1746254980986,20,44,24,24
15,Tequila shot,1746254980973,1746254980988,1746254981008,20,35,15,15
11,White Wine,1746254980990,1746254981010,1746254981035,25,45,20,20
15,Gin and Tonic,1746254981012,1746254981037,1746254981077,40,65,25,25
1,Margarita,1746254981014,1746254984864,1746254984940,75,3926,3851,3850
16,B52,1746254981023,1746254987612,1746254987813,200,6790,6590,6589
17,B52,1746254981073,1746254987132,1746254987332,200,6259,6059,6059
0,Beer,1746254981075,1746254981079,1746254981104,25,29,4,4
18,Beer,1746254981123,1746254981157,1746254981182,25,59,34,34
19,White Wine,1746254981173,1746254981184,1746254981209,25,36,11,11
11,Beer,1746254981186,1746254981211,1746254981236,25,50,25,25
15,Mojito,1746254981188,1746254983883,1746254983958,75,2770,2695,2695
20,Beer,1746254981223,1746254981238,1746254981263,25,40,15,15
14,Pina Colada,1746254981256,1746254985370,1746254985471,100,4215,4115,4114
21,Cider,1746254981273,1746254981371,1746254981397,25,124,99,98
18,Tequila shot,1746254981283,1746254981328,1746254981348,20,65,45,45
22,Pina Colada,1746254981324,1746254985226,1746254985327,100,4003,3903,3902
11,Vodka shot,1746254981337,1746254981349,1746254981370,20,33,13,12
18,Cider,1746254981352,1746254981398,1746254981423,25,71,46,46
19,Cosmopolitan,1746254981360,1746254982730,1746254982795,65,1435,1370,1370
20,Gin and Tonic,1746254981364,1746254981452,1746254981493,40,129,89,88
23,White Wine,1746254981373,1746254981425,1746254981450,25,77,52,52
24,Mojito,1746254981424,1746254983959,1746254984035,75,2611,2536,2535
8,Cosmopolitan,1746254981437,1746254982620,1746254982685,65,1248,1183,1183
25,Beer,1746254981474,1746254981494,1746254981520,25,46,21,20
21,White Wine,1746254981497,1746254981521,1746254981547,25,50,25,24
26,Mojito,1746254981524,1746254983080,1746254983155,75,1631,1556,1556
18,Mojito,1746254981524,1746254983778,1746254983854,75,2330,2255,2254
27,Gin and Tonic,1746254981574,1746254981713,1746254981754,40,180,140,139
23,Vodka shot,1746254981601,1746254981615,1746254981635,20,34,14,14
20,White Wine,1746254981604,1746254981637,1746254981662,25,58,33,33
25,Bloody Mary,1746254981621,1746254982864,1746254982934,70,1313,1243,1243
28,Cider,1746254981624,1746254981664,1746254981689,25,65,40,40
23,Draft Beer,1746254981639,1746254981755,1746254981806,50,167,117,116
12,Vodka shot,1746254981665,1746254981691,1746254981711,20,46,26,26
29,Cosmopolitan,1746254981674,1746254982187,1746254982253,65,579,514,513
21,Pina Colada,1746254981698,1746254985961,1746254986062,100,4364,4264,4263
12,B52,1746254981716,1746254988798,1746254988999,200,7283,7083,7082
28,Tequila shot,1746254981790,1746254981807,1746254981828,20,38,18,17
20,Tequila shot,1746254981813,1746254981829,1746254981850,20,37,17,16
28,Tequila shot,1746254981832,1746254981851,1746254981872,20,40,20,19
20,Cosmopolitan,1746254981853,1746254982071,1746254982137,65,284,219,218
27,Martini,1746254981865,1746254981873,1746254981934,60,69,9,8
28,Gin and Tonic,1746254981875,1746254981963,1746254982003,40,128,88,88
23,Red Wine,1746254981907,1746254981935,1746254981961,25,54,29,28
27,Pina Colada,1746254982044,1746254985572,1746254985672,100,3628,3528,3528
23,Mojito,1746254982112,1746254984560,1746254984636,75,2524,2449,2448
28,Vodka shot,1746254982115,1746254982138,1746254982158,20,43,23,23
2,Beer,1746254982122,1746254982160,1746254982186,25,64,39,38
2,Cosmopolitan,1746254982287,1746254982348,1746254982414,65,127,62,61
29,Beer,1746254982304,1746254982321,1746254982347,25,43,18,17
6,Martini,1746254982371,1746254982415,1746254982476,60,105,45,44
29,Vodka shot,1746254982448,1746254982477,1746254982498,20,50,30,29
2,Beer,1746254982465,1746254982499,1746254982524,25,59,34,34
29,Red Wine,1746254982501,1746254982526,1746254982551,25,50,25,25
6,Bloody Mary,1746254982587,1746254982936,1746254983007,70,420,350,349
4,Tequila shot,1746254982669,1746254982686,1746254982707,20,38,18,17
29,Vodka shot,1746254982702,1746254982708,1746254982728,20,26,6,6
8,Mojito,1746254982736,1746254984260,1746254984335,75,1599,1524,1524
19,Pina Colada,1746254982846,1746254986231,1746254986331,100,3485,3385,3385
10,Bloody Mary,1746254982913,1746254983008,1746254983078,70,165,95,95
25,Beer,1746254983085,1746254983157,1746254983182,25,97,72,72
6,Margarita,1746254983157,1746254983260,1746254983336,75,179,104,103
10,Pina Colada,1746254983229,1746254985757,1746254985857,100,2628,2528,2528
26,Martini,1746254983266,1746254983337,1746254983398,60,132,72,71
25,B52,1746254983283,1746254986857,1746254987057,200,3774,3574,3574
3,Beer,1746254983370,1746254983399,1746254983425,25,55,30,29
6,Cider,1746254983416,1746254983426,1746254983452,25,36,11,10
26,Bloody Mary,1746254983508,1746254983592,1746254983663,70,155,85,84
3,Martini,1746254983525,1746254983530,1746254983591,60,66,6,5
13,Martini,1746254983609,1746254983664,1746254983724,60,115,55,55
3,Draft Beer,1746254983702,1746254983726,1746254983776,50,74,24,24
26,White Wine,1746254983813,1746254983856,1746254983881,25,68,43,43
13,B52,1746254983836,1746254988542,1746254988743,200,4907,4707,4706
3,B52,1746254983878,1746254987334,1746254987534,200,3656,3456,3456
18,B52,1746254983965,1746254989099,1746254989299,200,5334,5134,5134
26,Martini,1746254984032,1746254984037,1746254984097,60,65,5,5
15,Tequila shot,1746254984069,1746254984099,1746254984119,20,50,30,30
15,Margarita,1746254984123,1746254984337,1746254984412,75,289,214,214
24,Martini,1746254984146,1746254984198,1746254984258,60,112,52,52
9,Mojito,1746254984277,1746254984484,1746254984559,75,282,207,207
24,Gin and Tonic,1746254984369,1746254984414,1746254984455,40,86,46,45
8,Cider,1746254984446,1746254984457,1746254984482,25,36,11,11
