PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Cosmopolitan,1746254898535,1746254898542,1746254898766,65,231,166,7
1,Gin and Tonic,1746254898553,1746254898568,1746254898662,40,109,69,15
2,Gin and Tonic,1746254898603,1746254898628,1746254898759,40,156,116,25
3,White Wine,1746254898654,1746254898688,1746254898773,25,119,94,34
4,Mojito,1746254898704,1746254898737,1746254899341,75,637,562,33
5,Gin and Tonic,1746254898754,1746254898786,1746254898977,40,223,183,32
1,Margarita,1746254898773,1746254898798,1746254899678,75,905,830,25
6,Cider,1746254898804,1746254898834,1746254898996,25,192,167,30
0,B52,1746254898817,1746254898858,1746254903782,200,4965,4765,41
7,Cider,1746254898853,1746254898906,1746254899110,25,257,232,53
2,Tequila shot,1746254898870,1746254898942,1746254899056,20,186,166,72
8,Cosmopolitan,1746254898904,1746254898979,1746254900140,65,1236,1171,75
3,Bloody Mary,1746254898924,1746254899010,1746254900242,70,1318,1248,86
9,Cider,1746254898953,1746254899058,1746254899334,25,381,356,105
10,White Wine,1746254899003,1746254899093,1746254899409,25,406,381,90
11,Vodka shot,1746254899054,1746254899149,1746254899314,20,260,240,95
2,Cosmopolitan,1746254899060,1746254899161,1746254900668,65,1608,1543,101
5,Tequila shot,1746254899088,1746254899197,1746254899365,20,277,257,109
6,Bloody Mary,1746254899097,1746254899221,1746254900792,70,1695,1625,124
12,Draft Beer,1746254899104,1746254899245,1746254900206,50,1102,1052,141
13,Mojito,1746254899153,1746254899292,1746254901283,75,2130,2055,139
14,Gin and Tonic,1746254899204,1746254899343,1746254900067,40,863,823,139
7,Cosmopolitan,1746254899211,1746254899367,1746254901105,65,1894,1829,156
15,B52,1746254899254,1746254899411,1746254905138,200,5884,5684,157
16,Martini,1746254899304,1746254899482,1746254900992,60,1688,1628,178
11,Red Wine,1746254899318,1746254899494,1746254900008,25,690,665,176
17,Draft Beer,1746254899354,1746254899529,1746254900721,50,1367,1317,175
5,White Wine,1746254899369,1746254899541,1746254900085,25,716,691,172
18,Red Wine,1746254899404,1746254899588,1746254900171,25,767,742,184
9,Margarita,1746254899434,1746254899625,1746254901858,75,2424,2349,191
4,Beer,1746254899452,1746254899649,1746254900260,25,808,783,197
19,Cider,1746254899454,1746254899661,1746254900267,25,813,788,207
20,Gin and Tonic,1746254899504,1746254899728,1746254900661,40,1157,1117,224
21,Mojito,1746254899554,1746254899788,1746254902012,75,2458,2383,234
10,B52,1746254899560,1746254899800,1746254905529,200,5969,5769,240
22,Martini,1746254899604,1746254899860,1746254901494,60,1890,1830,256
23,Cosmopolitan,1746254899654,1746254899920,1746254901876,65,2222,2157,266
24,Tequila shot,1746254899704,1746254899979,1746254900315,20,611,591,275
25,Beer,1746254899754,1746254900033,1746254900686,25,932,907,279
1,Tequila shot,1746254899759,1746254900045,1746254900376,20,617,597,286
26,Gin and Tonic,1746254899804,1746254900099,1746254901075,40,1271,1231,295
27,Margarita,1746254899854,1746254900154,1746254902443,75,2589,2514,300
28,Draft Beer,1746254899904,1746254900208,1746254901528,50,1624,1574,304
29,B52,1746254899954,1746254900269,1746254905952,200,5998,5798,315
11,Pina Colada,1746254900158,1746254900448,1746254903339,100,3181,3081,290
14,Vodka shot,1746254900177,1746254900472,1746254900828,20,651,631,295
8,Beer,1746254900191,1746254900496,1746254901182,25,991,966,305
5,Martini,1746254900236,1746254900544,1746254902190,60,1954,1894,308
12,Draft Beer,1746254900307,1746254900604,1746254901947,50,1640,1590,297
24,Margarita,1746254900319,1746254900616,1746254902935,75,2616,2541,297
18,Cosmopolitan,1746254900322,1746254900627,1746254902623,65,2301,2236,305
4,Bloody Mary,1746254900360,1746254900669,1746254902635,70,2275,2205,309
19,Beer,1746254900368,1746254900687,1746254901335,25,967,942,319
1,Beer,1746254900379,1746254900699,1746254901342,25,963,938,320
3,Draft Beer,1746254900392,1746254900722,1746254902005,50,1613,1563,330
2,Cider,1746254900718,1746254901030,1746254901665,25,947,922,312
20,Vodka shot,1746254900772,1746254901088,1746254901400,20,628,608,316
25,Tequila shot,1746254900786,1746254901107,1746254901423,20,637,617,321
17,Pina Colada,1746254900821,1746254901142,1746254903978,100,3157,3057,321
14,Pina Colada,1746254900831,1746254901154,1746254904019,100,3188,3088,323
6,Vodka shot,1746254900943,1746254901266,1746254901599,20,656,636,323
16,White Wine,1746254901103,1746254901401,1746254902054,25,951,926,298
7,Cider,1746254901156,1746254901460,1746254902143,25,987,962,304
26,Cosmopolitan,1746254901186,1746254901495,1746254903438,65,2252,2187,309
8,White Wine,1746254901283,1746254901600,1746254902255,25,972,947,317
13,Margarita,1746254901393,1746254901702,1746254903858,75,2465,2390,309
20,Martini,1746254901403,1746254901714,1746254903293,60,1890,1830,311
25,Mojito,1746254901427,1746254901737,1746254903889,75,2462,2387,310
19,Cosmopolitan,1746254901436,1746254901760,1746254903646,65,2210,2145,324
1,Cider,1746254901442,1746254901772,1746254902425,25,983,958,330
6,Mojito,1746254901602,1746254901901,1746254904095,75,2493,2418,299
22,Vodka shot,1746254901604,1746254901913,1746254902236,20,632,612,309
28,Bloody Mary,1746254901629,1746254901948,1746254903828,70,2199,2129,319
2,Gin and Tonic,1746254901766,1746254902079,1746254903036,40,1270,1230,313
23,B52,1746254901927,1746254902237,1746254907288,200,5361,5161,310
9,Vodka shot,1746254901938,1746254902256,1746254902582,20,644,624,318
12,Beer,1746254902048,1746254902349,1746254903000,25,952,927,301
3,Cosmopolitan,1746254902106,1746254902408,1746254904208,65,2102,2037,302
21,Martini,1746254902123,1746254902426,1746254903954,60,1831,1771,303
16,B52,1746254902204,1746254902502,1746254907441,200,5237,5037,298
22,White Wine,1746254902240,1746254902537,1746254903205,25,965,940,297
7,Cider,1746254902243,1746254902549,1746254903212,25,969,944,306
5,Draft Beer,1746254902300,1746254902606,1746254903840,50,1540,1490,306
8,Vodka shot,1746254902405,1746254902719,1746254903047,20,642,622,314
27,Red Wine,1746254902524,1746254902848,1746254903492,25,968,943,324
9,White Wine,1746254902585,1746254902906,1746254903522,25,937,912,321
18,Tequila shot,1746254902674,1746254902983,1746254903304,20,630,610,309
4,Cider,1746254902786,1746254903095,1746254903711,25,925,900,309
24,Cosmopolitan,1746254903016,1746254903317,1746254905021,65,2005,1940,301
8,Beer,1746254903051,1746254903341,1746254903907,25,856,831,290
12,Red Wine,1746254903101,1746254903399,1746254904008,25,907,882,298
18,Vodka shot,1746254903308,1746254903571,1746254903870,20,562,542,263
7,Martini,1746254903312,1746254903582,1746254904991,60,1679,1619,270
22,Draft Beer,1746254903355,1746254903629,1746254904756,50,1401,1351,274
20,B52,1746254903403,1746254903682,1746254907936,200,4533,4333,279
11,Pina Colada,1746254903460,1746254903736,1746254906176,100,2716,2616,276
26,Cider,1746254903489,1746254903783,1746254904343,25,854,829,294
27,Red Wine,1746254903643,1746254903921,1746254904467,25,824,799,278
9,Mojito,1746254903673,1746254903956,1746254905839,75,2166,2091,283
19,Draft Beer,1746254903696,1746254903991,1746254905114,50,1418,1368,295
0,Red Wine,1746254903792,1746254904067,1746254904626,25,834,809,275
4,B52,1746254903812,1746254904097,1746254908064,200,4252,4052,285
18,Gin and Tonic,1746254903874,1746254904132,1746254904980,40,1106,1066,258
13,Beer,1746254903939,1746254904191,1746254904763,25,824,799,252
28,Vodka shot,1746254903979,1746254904221,1746254904513,20,534,514,242
25,Mojito,1746254903999,1746254904244,1746254906117,75,2118,2043,245
21,Pina Colada,1746254904065,1746254904302,1746254906638,100,2573,2473,237
17,Cosmopolitan,1746254904098,1746254904344,1746254906017,65,1919,1854,246
14,Red Wine,1746254904140,1746254904391,1746254904968,25,828,803,251
12,B52,1746254904158,1746254904427,1746254908180,200,4022,3822,269
6,Margarita,1746254904206,1746254904480,1746254906312,75,2106,2031,274
3,Gin and Tonic,1746254904258,1746254904538,1746254905365,40,1107,1067,280
26,Gin and Tonic,1746254904443,1746254904722,1746254905552,40,1109,1069,279
28,Red Wine,1746254904517,1746254904787,1746254905319,25,802,777,270
27,Pina Colada,1746254904618,1746254904894,1746254907034,100,2416,2316,276
0,Draft Beer,1746254904777,1746254905034,1746254906087,50,1310,1260,257
22,Bloody Mary,1746254904856,1746254905116,1746254906568,70,1712,1642,260
13,Mojito,1746254904863,1746254905139,1746254906813,75,1950,1875,276
24,Draft Beer,1746254905071,1746254905320,1746254906323,50,1252,1202,249
14,Beer,1746254905119,1746254905367,1746254905881,25,762,737,248
15,B52,1746254905148,1746254905390,1746254908345,200,3197,2997,242
19,Cosmopolitan,1746254905215,1746254905471,1746254906900,65,1685,1620,256
