PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Martini,1746254970735,1746254970743,1746254970817,60,82,22,8
1,Margarita,1746254970748,1746254970819,1746254970894,75,146,71,71
2,Vodka shot,1746254970798,1746254970896,1746254970916,20,118,98,98
3,Cosmopolitan,1746254970848,1746254970918,1746254970983,65,135,70,70
4,Mojito,1746254970898,1746254970985,1746254971060,75,162,87,87
2,Vodka shot,1746254970920,1746254971062,1746254971082,20,162,142,142
0,Draft Beer,1746254970929,1746254971084,1746254971134,50,205,155,155
5,Tequila shot,1746254970948,1746254971136,1746254971156,20,208,188,188
1,Draft Beer,1746254970975,1746254971158,1746254971208,50,233,183,183
6,Cosmopolitan,1746254970998,1746254971210,1746254971275,65,277,212,212
3,Martini,1746254971034,1746254971277,1746254971337,60,303,243,243
7,Martini,1746254971048,1746254971339,1746254971400,60,352,292,291
2,White Wine,1746254971087,1746254971401,1746254971427,25,340,315,314
8,Red Wine,1746254971098,1746254971428,1746254971454,25,356,331,330
9,Draft Beer,1746254971149,1746254971455,1746254971505,50,356,306,306
5,Draft Beer,1746254971160,1746254971507,1746254971557,50,397,347,347
4,B52,1746254971171,1746254971559,1746254971759,200,588,388,388
10,Cosmopolitan,1746254971198,1746254971761,1746254971826,65,628,563,563
0,Margarita,1746254971235,1746254971828,1746254971903,75,668,593,593
11,Beer,1746254971249,1746254971905,1746254971930,25,681,656,656
12,Martini,1746254971298,1746254971931,1746254971992,60,694,634,633
1,Martini,1746254971309,1746254971993,1746254972054,60,745,685,684
6,Cosmopolitan,1746254971326,1746254972056,1746254972122,65,796,731,730
13,Margarita,1746254971349,1746254972123,1746254972199,75,850,775,774
14,Margarita,1746254971398,1746254972200,1746254972276,75,878,803,802
15,Draft Beer,1746254971448,1746254972277,1746254972328,50,880,830,829
3,Cosmopolitan,1746254971448,1746254972329,1746254972395,65,947,882,881
16,Tequila shot,1746254971498,1746254972397,1746254972418,20,920,900,899
7,Tequila shot,1746254971511,1746254972420,1746254972440,20,929,909,909
17,White Wine,1746254971548,1746254972442,1746254972468,25,920,895,894
2,Gin and Tonic,1746254971578,1746254972469,1746254972509,40,931,891,891
18,Margarita,1746254971598,1746254972511,1746254972586,75,988,913,913
8,B52,1746254971604,1746254972588,1746254972788,200,1184,984,984
9,B52,1746254971606,1746254972790,1746254972990,200,1384,1184,1184
19,Beer,1746254971648,1746254972992,1746254973017,25,1369,1344,1344
5,Beer,1746254971658,1746254973019,1746254973044,25,1386,1361,1361
20,White Wine,1746254971698,1746254973046,1746254973071,25,1373,1348,1348
21,Beer,1746254971748,1746254973073,1746254973098,25,1350,1325,1325
4,Mojito,1746254971770,1746254973100,1746254973175,75,1405,1330,1330
22,Beer,1746254971799,1746254973177,1746254973202,25,1403,1378,1378
23,Pina Colada,1746254971848,1746254973204,1746254973304,100,1456,1356,1356
10,Cider,1746254971877,1746254973306,1746254973331,25,1454,1429,1429
24,Tequila shot,1746254971898,1746254973333,1746254973353,20,1455,1435,1435
25,Pina Colada,1746254971949,1746254973355,1746254973455,100,1506,1406,1406
0,Vodka shot,1746254971984,1746254973457,1746254973477,20,1493,1473,1473
26,Cider,1746254971999,1746254973479,1746254973504,25,1505,1480,1480
11,Cosmopolitan,1746254972031,1746254973506,1746254973571,65,1540,1475,1475
27,Gin and Tonic,1746254972049,1746254973573,1746254973613,40,1564,1524,1524
28,White Wine,1746254972099,1746254973615,1746254973641,25,1542,1517,1516
12,Mojito,1746254972103,1746254973643,1746254973718,75,1615,1540,1540
29,Cosmopolitan,1746254972149,1746254973720,1746254973785,65,1636,1571,1571
1,Beer,1746254972165,1746254973787,1746254973812,25,1647,1622,1622
6,White Wine,1746254972172,1746254973814,1746254973839,25,1667,1642,1642
13,Mojito,1746254972280,1746254973841,1746254973916,75,1636,1561,1561
14,Mojito,1746254972356,1746254973918,1746254973993,75,1637,1562,1562
16,Gin and Tonic,1746254972422,1746254973995,1746254974035,40,1613,1573,1573
15,Vodka shot,1746254972428,1746254974037,1746254974057,20,1629,1609,1609
7,White Wine,1746254972445,1746254974059,1746254974084,25,1639,1614,1614
3,Bloody Mary,1746254972446,1746254974086,1746254974156,70,1710,1640,1640
17,Cider,1746254972618,1746254974158,1746254974183,25,1565,1540,1540
2,Draft Beer,1746254972620,1746254974184,1746254974235,50,1615,1565,1564
18,Vodka shot,1746254972668,1746254974237,1746254974257,20,1589,1569,1569
8,Cosmopolitan,1746254972799,1746254974259,1746254974324,65,1525,1460,1460
9,Pina Colada,1746254973001,1746254974326,1746254974426,100,1425,1325,1325
19,B52,1746254973118,1746254974427,1746254974628,200,1510,1310,1309
5,Tequila shot,1746254973145,1746254974629,1746254974650,20,1505,1485,1484
21,Tequila shot,1746254973199,1746254974651,1746254974671,20,1472,1452,1452
20,Tequila shot,1746254973222,1746254974673,1746254974693,20,1471,1451,1451
4,Cosmopolitan,1746254973286,1746254974695,1746254974760,65,1474,1409,1409
22,Martini,1746254973303,1746254974762,1746254974822,60,1519,1459,1459
24,Gin and Tonic,1746254973357,1746254974824,1746254974864,40,1507,1467,1467
23,Red Wine,1746254973425,1746254974865,1746254974891,25,1466,1441,1440
10,Pina Colada,1746254973432,1746254974892,1746254974993,100,1561,1461,1460
0,Mojito,1746254973481,1746254974994,1746254975070,75,1589,1514,1513
25,Vodka shot,1746254973576,1746254975071,1746254975092,20,1516,1496,1495
26,Beer,1746254973605,1746254975093,1746254975119,25,1514,1489,1488
11,Cosmopolitan,1746254973623,1746254975120,1746254975186,65,1563,1498,1497
27,Beer,1746254973724,1746254975187,1746254975213,25,1489,1464,1463
28,Martini,1746254973792,1746254975214,1746254975275,60,1483,1423,1422
12,Vodka shot,1746254973829,1746254975276,1746254975296,20,1467,1447,1447
29,Beer,1746254973836,1746254975298,1746254975323,25,1487,1462,1462
1,Red Wine,1746254973913,1746254975325,1746254975350,25,1437,1412,1412
6,Bloody Mary,1746254973990,1746254975352,1746254975422,70,1432,1362,1362
13,Tequila shot,1746254974027,1746254975424,1746254975444,20,1417,1397,1397
15,Vodka shot,1746254974061,1746254975446,1746254975467,20,1406,1386,1385
14,Mojito,1746254974104,1746254975468,1746254975544,75,1440,1365,1364
16,Pina Colada,1746254974146,1746254975545,1746254975645,100,1499,1399,1399
7,Bloody Mary,1746254974236,1746254975647,1746254975717,70,1481,1411,1411
18,Beer,1746254974261,1746254975719,1746254975744,25,1483,1458,1458
17,Margarita,1746254974284,1746254975746,1746254975821,75,1537,1462,1462
3,Pina Colada,1746254974307,1746254975822,1746254975923,100,1616,1516,1515
8,Martini,1746254974375,1746254975924,1746254975984,60,1609,1549,1549
9,B52,1746254974547,1746254975988,1746254976188,200,1641,1441,1441
19,Beer,1746254974639,1746254976189,1746254976215,25,1576,1551,1550
5,Cider,1746254974653,1746254976216,1746254976241,25,1588,1563,1563
21,Bloody Mary,1746254974675,1746254976243,1746254976313,70,1638,1568,1568
20,Martini,1746254974697,1746254976315,1746254976375,60,1678,1618,1618
4,Martini,1746254974811,1746254976377,1746254976437,60,1626,1566,1566
22,Draft Beer,1746254974933,1746254976438,1746254976489,50,1556,1506,1505
24,White Wine,1746254974974,1746254976490,1746254976515,25,1541,1516,1516
23,B52,1746254975042,1746254976517,1746254976717,200,1675,1475,1475
25,B52,1746254975096,1746254976719,1746254976920,200,1824,1624,1623
10,B52,1746254975114,1746254976922,1746254977123,200,2009,1809,1808
26,Martini,1746254975219,1746254977124,1746254977185,60,1966,1906,1905
11,Tequila shot,1746254975237,1746254977186,1746254977207,20,1970,1950,1949
12,Margarita,1746254975300,1746254977208,1746254977284,75,1984,1909,1908
27,Martini,1746254975314,1746254977285,1746254977345,60,2031,1971,1971
28,Mojito,1746254975385,1746254977347,1746254977422,75,2037,1962,1962
29,Gin and Tonic,1746254975424,1746254977423,1746254977464,40,2040,2000,1999
13,Cider,1746254975448,1746254977465,1746254977490,25,2042,2017,2017
15,Mojito,1746254975471,1746254977492,1746254977567,75,2096,2021,2021
6,Bloody Mary,1746254975573,1746254977569,1746254977640,70,2067,1997,1996
14,Margarita,1746254975654,1746254977641,1746254977717,75,2063,1988,1987
16,Draft Beer,1746254975766,1746254977718,1746254977769,50,2003,1953,1952
18,Cosmopolitan,1746254975845,1746254977770,1746254977835,65,1990,1925,1925
