PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Cosmopolitan,1746255020154,1746255020162,1746255020371,65,217,152,8
1,Cider,1746255020170,1746255020191,1746255020256,25,86,61,21
2,Margarita,1746255020219,1746255020239,1746255020633,75,414,339,20
3,Bloody Mary,1746255020269,1746255020295,1746255020724,70,455,385,26
4,Gin and Tonic,1746255020319,1746255020353,1746255020572,40,253,213,34
1,Pina Colada,1746255020358,1746255020396,1746255021749,100,1391,1291,38
5,Cider,1746255020369,1746255020419,1746255020603,25,234,209,50
6,Beer,1746255020420,1746255020479,1746255020676,25,256,231,59
0,Mojito,1746255020421,1746255020491,1746255021637,75,1216,1141,70
7,Draft Beer,1746255020469,1746255020550,1746255021034,50,565,515,81
8,Beer,1746255020519,1746255020604,1746255020802,25,283,258,85
9,Cider,1746255020569,1746255020659,1746255020904,25,335,310,90
10,Bloody Mary,1746255020619,1746255020702,1746255022012,70,1393,1323,83
11,Draft Beer,1746255020669,1746255020750,1746255021502,50,833,783,81
4,Pina Colada,1746255020683,1746255020773,1746255209466,100,188783,188683,90
5,White Wine,1746255020703,1746255020804,1746255021135,25,432,407,101
2,Red Wine,1746255020714,1746255020828,1746255021177,25,463,438,114
12,Mojito,1746255020719,1746255020840,1746255022687,75,1968,1893,121
13,Gin and Tonic,1746255020770,1746255020887,1746255021513,40,743,703,117
6,Margarita,1746255020777,1746255020906,1746255022848,75,2071,1996,129
14,Gin and Tonic,1746255020820,1746255020953,1746255021672,40,852,812,133
15,B52,1746255020869,1746255021012,1746255213109,200,192240,192040,143
3,White Wine,1746255020875,1746255021035,1746255021490,25,615,590,160
8,Vodka shot,1746255020903,1746255021071,1746255021295,20,392,372,168
16,Martini,1746255020919,1746255021094,1746255022556,60,1637,1577,175
17,Red Wine,1746255020969,1746255021148,1746255021679,25,710,685,179
9,Margarita,1746255021005,1746255021190,1746255209532,75,188527,188452,185
18,Martini,1746255021019,1746255021214,1746255022745,60,1726,1666,195
19,Tequila shot,1746255021069,1746255021273,1746255021537,20,468,448,204
20,White Wine,1746255021119,1746255021332,1746255021954,25,835,810,213
7,Bloody Mary,1746255021134,1746255021356,1746255209490,70,188356,188286,222
21,Margarita,1746255021169,1746255021391,1746255209827,75,188658,188583,222
22,Red Wine,1746255021219,1746255021450,1746255022065,25,846,821,231
23,Pina Colada,1746255021269,1746255021515,1746255210640,100,189371,189271,246
5,Beer,1746255021285,1746255021538,1746255022165,25,880,855,253
8,Draft Beer,1746255021299,1746255021550,1746255022823,50,1524,1474,251
24,B52,1746255021319,1746255021585,1746255213784,200,192465,192265,266
2,Vodka shot,1746255021328,1746255021597,1746255021924,20,596,576,269
25,Draft Beer,1746255021369,1746255021650,1746255209168,50,187799,187749,281
26,Vodka shot,1746255021419,1746255021704,1746255022024,20,605,585,285
27,Margarita,1746255021469,1746255021762,1746255210161,75,188692,188617,293
28,B52,1746255021519,1746255021797,1746255213944,200,192425,192225,278
19,Beer,1746255021540,1746255021820,1746255022474,25,934,909,280
29,Pina Colada,1746255021569,1746255021855,1746255211014,100,189445,189345,286
11,Tequila shot,1746255021602,1746255021902,1746255022246,20,644,624,300
13,Bloody Mary,1746255021624,1746255021937,1746255210136,70,188512,188442,313
3,White Wine,1746255021641,1746255021956,1746255022633,25,992,967,315
0,Martini,1746255021748,1746255022048,1746255209850,60,188102,188042,300
14,Martini,1746255021783,1746255022078,1746255209873,60,188090,188030,295
17,Beer,1746255021830,1746255022136,1746255022800,25,970,945,306
1,Red Wine,1746255021870,1746255022190,1746255022841,25,971,946,320
2,Martini,1746255021928,1746255022248,1746255210090,60,188162,188102,320
26,Red Wine,1746255022027,1746255022329,1746255209198,25,187171,187146,302
20,B52,1746255022105,1746255022411,1746255214377,200,192272,192072,306
10,Tequila shot,1746255022162,1746255022475,1746255022811,20,649,629,313
22,Vodka shot,1746255022216,1746255022534,1746255022859,20,643,623,318
11,Bloody Mary,1746255022250,1746255022569,1746255210739,70,188489,188419,319
5,Draft Beer,1746255022266,1746255022593,1746255210101,50,187835,187785,327
19,White Wine,1746255022575,1746255022872,1746255209726,25,187151,187126,297
16,Bloody Mary,1746255022667,1746255209169,1746255211107,70,188440,188370,186502
3,Pina Colada,1746255022784,1746255209282,1746255212315,100,189531,189431,186498
12,Red Wine,1746255022798,1746255209305,1746255209985,25,187187,187162,186507
10,Martini,1746255022815,1746255209317,1746255211002,60,188187,188127,186502
18,Pina Colada,1746255022856,1746255209340,1746255212362,100,189506,189406,186484
22,Vodka shot,1746255022863,1746255209351,1746255209708,20,186845,186825,186488
17,Vodka shot,1746255022900,1746255209398,1746255209750,20,186850,186830,186498
8,Gin and Tonic,1746255022924,1746255209433,1746255210416,40,187492,187452,186509
6,Margarita,1746255022928,1746255209444,1746255211709,75,188781,188706,186516
1,Beer,1746255209195,1746255209515,1746255210155,25,960,935,320
25,Mojito,1746255209268,1746255209580,1746255211821,75,2553,2478,312
26,Cosmopolitan,1746255209348,1746255209674,1746255211668,65,2320,2255,326
4,Gin and Tonic,1746255209587,1746255209886,1746255210816,40,1229,1189,299
9,Pina Colada,1746255209612,1746255209922,1746255212847,100,3235,3135,310
7,B52,1746255209641,1746255209968,1746255215430,200,5789,5589,327
22,Beer,1746255209712,1746255210033,1746255210716,25,1004,979,321
17,Gin and Tonic,1746255209753,1746255210068,1746255211061,40,1308,1268,315
19,Cider,1746255209877,1746255210163,1746255210792,25,915,890,286
21,Draft Beer,1746255209907,1746255210197,1746255211479,50,1572,1522,290
0,Pina Colada,1746255209961,1746255210266,1746255213204,100,3243,3143,305
14,Tequila shot,1746255209984,1746255210301,1746255210663,20,679,659,317
12,Bloody Mary,1746255210135,1746255210429,1746255212409,70,2274,2204,294
2,B52,1746255210200,1746255210488,1746255215740,200,5540,5340,288
5,Bloody Mary,1746255210202,1746255210500,1746255212491,70,2289,2219,298
27,Pina Colada,1746255210242,1746255210548,1746255213412,100,3170,3070,306
1,Vodka shot,1746255210255,1746255210583,1746255210932,20,677,657,328
13,B52,1746255210287,1746255210618,1746255215752,200,5465,5265,331
8,Martini,1746255210526,1746255210852,1746255212526,60,2000,1940,326
14,Cider,1746255210667,1746255210980,1746255211661,25,994,969,313
23,B52,1746255210761,1746255211062,1746255215990,200,5229,5029,301
22,Margarita,1746255210816,1746255211120,1746255213319,75,2503,2428,304
11,Draft Beer,1746255210890,1746255211201,1746255212549,50,1659,1609,311
19,Red Wine,1746255210893,1746255211213,1746255211851,25,958,933,320
4,Bloody Mary,1746255210926,1746255211259,1746255213181,70,2255,2185,333
10,Bloody Mary,1746255211113,1746255211399,1746255213289,70,2176,2106,286
29,Tequila shot,1746255211135,1746255211434,1746255211768,20,633,613,299
17,Beer,1746255211172,1746255211481,1746255212186,25,1014,989,309
16,Margarita,1746255211258,1746255211586,1746255213701,75,2443,2368,328
21,Mojito,1746255211580,1746255211877,1746255213933,75,2353,2278,297
26,Cider,1746255211719,1746255212005,1746255212695,25,976,951,286
14,B52,1746255211762,1746255212064,1746255216361,200,4599,4399,302
29,Margarita,1746255211772,1746255212075,1746255214171,75,2399,2324,303
6,Gin and Tonic,1746255211791,1746255212169,1746255213098,40,1307,1267,378
25,Martini,1746255211932,1746255212293,1746255213713,60,1781,1721,361
3,Bloody Mary,1746255212435,1746255212720,1746255214389,70,1954,1884,285
18,White Wine,1746255212483,1746255212779,1746255213362,25,879,854,296
12,Gin and Tonic,1746255212560,1746255212814,1746255213659,40,1099,1059,254
11,Pina Colada,1746255212649,1746255212919,1746255215224,100,2575,2475,270
26,Margarita,1746255212796,1746255213076,1746255214964,75,2168,2093,280
9,Gin and Tonic,1746255212968,1746255213255,1746255214066,40,1098,1058,287
15,Mojito,1746255213120,1746255213375,1746255215201,75,2081,2006,255
6,Cosmopolitan,1746255213208,1746255213461,1746255215017,65,1809,1744,253
0,Draft Beer,1746255213325,1746255213566,1746255214653,50,1328,1278,241
4,Cosmopolitan,1746255213331,1746255213590,1746255215159,65,1828,1763,259
10,Martini,1746255213440,1746255213684,1746255215011,60,1571,1511,244
18,B52,1746255213513,1746255213762,1746255216863,200,3350,3150,249
27,Cider,1746255213533,1746255213798,1746255214342,25,809,784,265
12,Mojito,1746255213770,1746255214009,1746255215604,75,1834,1759,239
16,Red Wine,1746255213782,1746255214032,1746255214583,25,801,776,250
24,Tequila shot,1746255213795,1746255214044,1746255214335,20,540,520,249
25,Martini,1746255213824,1746255214092,1746255215341,60,1517,1457,268
28,Gin and Tonic,1746255213955,1746255214207,1746255214998,40,1043,1003,252
21,B52,1746255214044,1746255214313,1746255216981,200,2937,2737,269
9,Draft Beer,1746255214180,1746255214425,1746255215377,50,1197,1147,245
29,Beer,1746255214251,1746255214507,1746255215024,25,773,748,256
24,Mojito,1746255214338,1746255214596,1746255215954,75,1616,1541,258
20,Vodka shot,1746255214388,1746255214631,1746255214898,20,510,490,243
27,Martini,1746255214443,1746255214689,1746255215728,60,1285,1225,246
16,White Wine,1746255214734,1746255214976,1746255215407,25,673,648,242
20,Pina Colada,1746255214902,1746255215130,1746255216479,100,1577,1477,228
28,Cider,1746255215109,1746255215296,1746255215657,25,548,523,187
29,Gin and Tonic,1746255215125,1746255215319,1746255215859,40,734,694,194
15,Draft Beer,1746255215311,1746255215490,1746255216082,50,771,721,179
7,Gin and Tonic,1746255215441,1746255215586,1746255216036,40,595,555,145
25,Red Wine,1746255215451,1746255215605,1746255215924,25,473,448,154
28,Bloody Mary,1746255215758,1746255215884,1746255216595,70,837,767,126
13,Tequila shot,1746255215787,1746255215907,1746255216047,20,260,240,120
27,Bloody Mary,1746255215838,1746255215968,1746255216665,70,827,757,130
23,Bloody Mary,1746255216000,1746255216095,1746255216758,70,758,688,95
13,Gin and Tonic,1746255216051,1746255216141,1746255216514,40,463,423,90
24,Vodka shot,1746255216065,1746255216165,1746255216291,20,226,206,100
7,Martini,1746255216146,1746255216247,1746255216781,60,635,575,101
15,Tequila shot,1746255216182,1746255216293,1746255216430,20,248,228,111
24,Martini,1746255216295,1746255216408,1746255216875,60,580,520,113
15,Gin and Tonic,1746255216434,1746255216539,1746255216816,40,382,342,105
20,Pina Colada,1746255216600,1746255216678,1746255217105,100,505,405,78
28,Vodka shot,1746255216746,1746255216818,1746255216887,20,141,121,72
18,Vodka shot,1746255216874,1746255216912,1746255216969,20,95,75,38
23,Red Wine,1746255216908,1746255216935,1746255217023,25,115,90,27
21,Margarita,1746255216992,1746255217006,1746255217146,75,154,79,14
23,Martini,1746255217174,1746255217174,1746255217243,60,69,9,0

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,924,217,194499,5
1,1027,86,190762,5
2,1011,414,195521,5
3,187284,455,194120,5
4,1015,253,194840,5
5,1029,234,192122,5
6,187335,256,194597,5
7,876,565,196312,5
8,187339,283,192007,5
9,1117,335,194808,5
10,187428,1393,194392,5
11,1281,833,194555,5
12,187415,1968,194885,5
13,971,743,195744,5
14,1360,852,195541,5
15,793,192240,195947,5
16,187497,1637,194488,5
17,187607,710,191217,5
18,187262,1726,195950,5
19,1387,468,190782,5
20,1068,835,195986,5
21,1092,188658,195977,5
22,187662,846,192100,5
23,669,189371,195974,5
24,986,192465,195556,5
25,1376,187799,194555,5
26,1479,605,193545,5
27,1240,188692,195196,5
28,915,192425,195368,5
29,1338,189445,194290,5

Stats Summary:
Total Time: 197356 ms
Total Waiting Time: 1709783 ms
CPU Utilization: 99.9746650722552%
Throughput: 0.7600478323435822 orders/second
Context Switch Time: 1 ms
Time Quantum: 10 ms
