PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Martini,1746254940397,1746254940404,1746254940476,60,79,19,7
1,White Wine,1746254940408,1746254940478,1746254940504,25,96,71,70
2,Pina Colada,1746254940458,1746254940505,1746254940606,100,148,48,47
3,Margarita,1746254940508,1746254940607,1746254940682,75,174,99,99
4,Vodka shot,1746254940558,1746254940684,1746254940704,20,146,126,126
0,B52,1746254940588,1746254940706,1746254940906,200,318,118,118
5,Pina Colada,1746254940608,1746254940908,1746254941009,100,401,301,300
1,White Wine,1746254940655,1746254941011,1746254941036,25,381,356,356
6,Mojito,1746254940658,1746254941037,1746254941113,75,455,380,379
4,Cider,1746254940709,1746254941115,1746254941140,25,431,406,406
7,Draft Beer,1746254940708,1746254941142,1746254941192,50,484,434,434
2,Cider,1746254940727,1746254941194,1746254941219,25,492,467,467
8,Gin and Tonic,1746254940758,1746254941221,1746254941261,40,503,463,463
3,Red Wine,1746254940764,1746254941263,1746254941288,25,524,499,499
9,B52,1746254940808,1746254941289,1746254941490,200,682,482,481
10,Pina Colada,1746254940858,1746254941492,1746254941592,100,734,634,634
11,Pina Colada,1746254940909,1746254941594,1746254941694,100,785,685,685
0,Vodka shot,1746254940918,1746254941696,1746254941716,20,798,778,778
12,White Wine,1746254940958,1746254941717,1746254941743,25,785,760,759
13,Pina Colada,1746254941008,1746254941744,1746254941845,100,837,737,736
14,Vodka shot,1746254941058,1746254941846,1746254941867,20,809,789,788
15,Tequila shot,1746254941108,1746254941868,1746254941888,20,780,760,760
5,Vodka shot,1746254941130,1746254941890,1746254941910,20,780,760,760
16,Mojito,1746254941158,1746254941912,1746254941987,75,829,754,754
1,B52,1746254941187,1746254941989,1746254942189,200,1002,802,802
17,Cider,1746254941208,1746254942190,1746254942216,25,1008,983,982
6,Margarita,1746254941224,1746254942217,1746254942292,75,1068,993,993
4,Bloody Mary,1746254941241,1746254942294,1746254942365,70,1124,1054,1053
18,Bloody Mary,1746254941258,1746254942366,1746254942437,70,1179,1109,1108
7,Beer,1746254941293,1746254942438,1746254942463,25,1170,1145,1145
19,Cosmopolitan,1746254941308,1746254942465,1746254942530,65,1222,1157,1157
2,Red Wine,1746254941320,1746254942532,1746254942558,25,1238,1213,1212
20,Bloody Mary,1746254941358,1746254942559,1746254942630,70,1272,1202,1201
8,Gin and Tonic,1746254941372,1746254942631,1746254942672,40,1300,1260,1259
21,Draft Beer,1746254941408,1746254942673,1746254942723,50,1315,1265,1265
3,Gin and Tonic,1746254941439,1746254942725,1746254942765,40,1326,1286,1286
22,Pina Colada,1746254941458,1746254942767,1746254942867,100,1409,1309,1309
9,Cosmopolitan,1746254941501,1746254942869,1746254942934,65,1433,1368,1368
23,Red Wine,1746254941508,1746254942935,1746254942961,25,1453,1428,1427
24,Tequila shot,1746254941558,1746254942962,1746254942983,20,1425,1405,1404
25,Cider,1746254941608,1746254942984,1746254943009,25,1401,1376,1376
26,Margarita,1746254941658,1746254943011,1746254943086,75,1428,1353,1353
27,Cider,1746254941708,1746254943087,1746254943113,25,1405,1380,1379
10,Draft Beer,1746254941713,1746254943114,1746254943164,50,1451,1401,1401
0,Gin and Tonic,1746254941720,1746254943166,1746254943206,40,1486,1446,1446
28,Red Wine,1746254941758,1746254943208,1746254943233,25,1475,1450,1450
29,Bloody Mary,1746254941808,1746254943234,1746254943305,70,1497,1427,1426
11,Beer,1746254941815,1746254943306,1746254943332,25,1517,1492,1491
14,Vodka shot,1746254941870,1746254943333,1746254943353,20,1483,1463,1463
15,Vodka shot,1746254941892,1746254943355,1746254943375,20,1483,1463,1463
12,Mojito,1746254941894,1746254943377,1746254943452,75,1558,1483,1483
