PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Cosmopolitan,1746254880096,1746254880106,1746254880183,65,87,22,10
1,Gin and Tonic,1746254880108,1746254880185,1746254880225,40,117,77,77
2,Gin and Tonic,1746254880158,1746254880227,1746254880268,40,110,70,69
3,White Wine,1746254880208,1746254880269,1746254880295,25,87,62,61
0,Mojito,1746254880235,1746254880296,1746254880372,75,137,62,61
4,Gin and Tonic,1746254880258,1746254880374,1746254880414,40,156,116,116
5,Margarita,1746254880308,1746254880416,1746254880491,75,183,108,108
1,Cider,1746254880337,1746254880493,1746254880518,25,181,156,156
6,B52,1746254880360,1746254880520,1746254880720,200,360,160,160
2,Cider,1746254880379,1746254880722,1746254880748,25,369,344,343
7,Tequila shot,1746254880408,1746254880749,1746254880770,20,362,342,341
3,Cosmopolitan,1746254880446,1746254880771,1746254880837,65,391,326,325
8,Bloody Mary,1746254880458,1746254880838,1746254880908,70,450,380,380
0,Cider,1746254880483,1746254880910,1746254880935,25,452,427,427
9,White Wine,1746254880508,1746254880937,1746254880962,25,454,429,429
4,Vodka shot,1746254880525,1746254880964,1746254880985,20,460,440,439
10,Cosmopolitan,1746254880558,1746254880986,1746254881052,65,494,429,428
5,Tequila shot,1746254880572,1746254881053,1746254881074,20,502,482,481
11,Bloody Mary,1746254880608,1746254881075,1746254881146,70,538,468,467
1,Draft Beer,1746254880619,1746254881148,1746254881198,50,579,529,529
12,Mojito,1746254880658,1746254881200,1746254881276,75,618,543,542
13,Gin and Tonic,1746254880708,1746254881278,1746254881318,40,610,570,570
6,Cosmopolitan,1746254880732,1746254881320,1746254881385,65,653,588,588
14,B52,1746254880758,1746254881387,1746254881587,200,829,629,629
7,Martini,1746254880774,1746254881589,1746254881649,60,875,815,815
15,Red Wine,1746254880808,1746254881651,1746254881677,25,869,844,843
2,Draft Beer,1746254880849,1746254881678,1746254881728,50,879,829,829
16,White Wine,1746254880858,1746254881730,1746254881755,25,897,872,872
3,Red Wine,1746254880888,1746254881757,1746254881782,25,894,869,869
17,Margarita,1746254880908,1746254881784,1746254881859,75,951,876,876
18,Beer,1746254880959,1746254881861,1746254881887,25,928,903,902
4,Cider,1746254880989,1746254881889,1746254881914,25,925,900,900
19,Gin and Tonic,1746254881008,1746254881916,1746254881956,40,948,908,908
0,Mojito,1746254881036,1746254881958,1746254882033,75,997,922,922
20,B52,1746254881058,1746254882035,1746254882235,200,1177,977,977
8,Martini,1746254881059,1746254882237,1746254882297,60,1238,1178,1178
5,Cosmopolitan,1746254881077,1746254882299,1746254882364,65,1287,1222,1222
10,Tequila shot,1746254881103,1746254882366,1746254882386,20,1283,1263,1263
21,Beer,1746254881108,1746254882388,1746254882413,25,1305,1280,1280
9,Tequila shot,1746254881113,1746254882414,1746254882435,20,1322,1302,1301
22,Gin and Tonic,1746254881158,1746254882436,1746254882477,40,1319,1279,1278
23,Margarita,1746254881208,1746254882478,1746254882554,75,1346,1271,1270
24,Draft Beer,1746254881258,1746254882555,1746254882606,50,1348,1298,1297
11,B52,1746254881297,1746254882607,1746254882808,200,1511,1311,1310
1,Pina Colada,1746254881299,1746254882809,1746254882910,100,1611,1511,1510
25,Vodka shot,1746254881308,1746254882911,1746254882932,20,1624,1604,1603
26,Beer,1746254881358,1746254882933,1746254882958,25,1600,1575,1575
12,Martini,1746254881387,1746254882960,1746254883020,60,1633,1573,1573
27,Draft Beer,1746254881408,1746254883022,1746254883072,50,1664,1614,1614
13,Margarita,1746254881429,1746254883074,1746254883149,75,1720,1645,1645
6,Cosmopolitan,1746254881436,1746254883151,1746254883216,65,1780,1715,1715
28,Bloody Mary,1746254881458,1746254883218,1746254883288,70,1830,1760,1760
29,Beer,1746254881508,1746254883290,1746254883315,25,1807,1782,1782
14,Beer,1746254881598,1746254883316,1746254883342,25,1744,1719,1718
7,Draft Beer,1746254881761,1746254883343,1746254883393,50,1632,1582,1582
15,Cider,1746254881828,1746254883395,1746254883420,25,1592,1567,1567
2,Vodka shot,1746254881829,1746254883423,1746254883443,20,1614,1594,1594
16,Tequila shot,1746254881906,1746254883445,1746254883465,20,1559,1539,1539
3,Pina Colada,1746254881933,1746254883467,1746254883567,100,1634,1534,1534
17,Pina Colada,1746254881940,1746254883569,1746254883669,100,1729,1629,1629
18,Vodka shot,1746254881988,1746254883671,1746254883691,20,1703,1683,1683
