PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Cosmopolitan,1746254859709,1746254859718,1746254859793,65,84,19,9
1,Pina Colada,1746254859735,1746254859822,1746254859922,100,187,87,87
2,Beer,1746254859785,1746254859795,1746254859820,25,35,10,10
3,White Wine,1746254859835,1746254859924,1746254859949,25,114,89,89
0,Cider,1746254859844,1746254859972,1746254859997,25,153,128,128
4,Bloody Mary,1746254859885,1746254861902,1746254861972,70,2087,2017,2017
2,Martini,1746254859921,1746254860053,1746254860113,60,192,132,132
5,Tequila shot,1746254859935,1746254859950,1746254859971,20,36,16,15
5,Beer,1746254859974,1746254859999,1746254860024,25,50,25,25
6,White Wine,1746254859985,1746254860026,1746254860052,25,67,42,41
7,Pina Colada,1746254860035,1746254864429,1746254864530,100,4495,4395,4394
1,Pina Colada,1746254860043,1746254864328,1746254864428,100,4385,4285,4285
8,Red Wine,1746254860085,1746254860115,1746254860141,25,56,31,30
0,Martini,1746254860099,1746254860346,1746254860407,60,308,248,247
3,Gin and Tonic,1746254860100,1746254860169,1746254860210,40,110,70,69
5,Cider,1746254860125,1746254860142,1746254860168,25,43,18,17
9,Margarita,1746254860135,1746254863026,1746254863101,75,2966,2891,2891
10,Red Wine,1746254860185,1746254860233,1746254860258,25,73,48,48
6,Tequila shot,1746254860203,1746254860211,1746254860232,20,29,9,8
2,Gin and Tonic,1746254860225,1746254860282,1746254860323,40,98,58,57
6,Tequila shot,1746254860235,1746254860260,1746254860280,20,45,25,25
11,B52,1746254860235,1746254865199,1746254865399,200,5164,4964,4964
5,Mojito,1746254860269,1746254862691,1746254862767,75,2498,2423,2422
6,Cosmopolitan,1746254860284,1746254860511,1746254860576,65,292,227,227
12,Margarita,1746254860285,1746254862352,1746254862428,75,2143,2068,2067
8,Tequila shot,1746254860292,1746254860324,1746254860345,20,53,33,32
3,Pina Colada,1746254860321,1746254863590,1746254863691,100,3370,3270,3269
13,Mojito,1746254860335,1746254862221,1746254862296,75,1961,1886,1886
8,Cider,1746254860349,1746254860408,1746254860433,25,84,59,59
14,Cider,1746254860385,1746254860457,1746254860482,25,97,72,72
10,Pina Colada,1746254860409,1746254864172,1746254864272,100,3863,3763,3763
2,Cider,1746254860434,1746254860484,1746254860509,25,75,50,50
15,Tequila shot,1746254860435,1746254860435,1746254860455,20,20,0,0
15,Pina Colada,1746254860459,1746254863102,1746254863203,100,2744,2644,2643
16,B52,1746254860485,1746254866319,1746254866520,200,6035,5835,5834
0,Margarita,1746254860518,1746254862949,1746254863024,75,2506,2431,2431
8,Tequila shot,1746254860534,1746254860578,1746254860598,20,64,44,44
17,Vodka shot,1746254860535,1746254860600,1746254860620,20,85,65,65
14,B52,1746254860583,1746254865757,1746254865957,200,5374,5174,5174
18,Tequila shot,1746254860585,1746254860622,1746254860642,20,57,37,37
8,Vodka shot,1746254860602,1746254860644,1746254860664,20,62,42,42
2,Draft Beer,1746254860610,1746254860881,1746254860932,50,322,272,271
17,White Wine,1746254860624,1746254860665,1746254860691,25,67,42,41
6,Draft Beer,1746254860627,1746254860776,1746254860826,50,199,149,149
19,Gin and Tonic,1746254860635,1746254860692,1746254860732,40,97,57,57
18,Bloody Mary,1746254860646,1746254861679,1746254861750,70,1104,1034,1033
20,Gin and Tonic,1746254860685,1746254860734,1746254860774,40,89,49,49
21,Pina Colada,1746254860735,1746254863414,1746254863515,100,2780,2680,2679
22,Red Wine,1746254860785,1746254860828,1746254860853,25,68,43,43
23,B52,1746254860835,1746254868158,1746254868359,200,7524,7324,7323
17,B52,1746254860841,1746254866672,1746254866872,200,6031,5831,5831
19,Red Wine,1746254860843,1746254860855,1746254860880,25,37,12,12
24,Cider,1746254860885,1746254860956,1746254860982,25,97,72,71
20,Tequila shot,1746254860885,1746254860934,1746254860954,20,69,49,49
25,Red Wine,1746254860935,1746254860984,1746254861009,25,74,49,49
20,Martini,1746254860959,1746254861259,1746254861319,60,360,300,300
26,Tequila shot,1746254860985,1746254861011,1746254861031,20,46,26,26
22,Pina Colada,1746254861004,1746254864993,1746254865094,100,4090,3990,3989
19,Beer,1746254861031,1746254861032,1746254861058,25,27,2,1
26,Gin and Tonic,1746254861035,1746254861059,1746254861100,40,65,25,24
27,Bloody Mary,1746254861035,1746254861830,1746254861900,70,865,795,795
24,Beer,1746254861083,1746254861101,1746254861126,25,43,18,18
28,Red Wine,1746254861085,1746254861128,1746254861153,25,68,43,43
29,Vodka shot,1746254861135,1746254861155,1746254861175,20,40,20,20
19,Margarita,1746254861159,1746254862040,1746254862115,75,956,881,881
25,Cider,1746254861160,1746254861177,1746254861203,25,43,18,17
29,Beer,1746254861180,1746254861204,1746254861230,25,50,25,24
26,Cosmopolitan,1746254861210,1746254861321,1746254861386,65,176,111,111
24,Beer,1746254861227,1746254861231,1746254861257,25,30,5,4
25,B52,1746254861304,1746254867106,1746254867306,200,6002,5802,5802
28,Cosmopolitan,1746254861304,1746254861440,1746254861505,65,201,136,136
29,Draft Beer,1746254861331,1746254861388,1746254861438,50,107,57,57
24,Cosmopolitan,1746254861358,1746254861507,1746254861572,65,214,149,149
20,Margarita,1746254861430,1746254862456,1746254862532,75,1102,1027,1026
26,Pina Colada,1746254861438,1746254863250,1746254863350,100,1912,1812,1812
29,Red Wine,1746254861539,1746254861574,1746254861599,25,60,35,35
28,Draft Beer,1746254861556,1746254861601,1746254861651,50,95,45,45
24,White Wine,1746254861623,1746254861652,1746254861678,25,55,30,29
29,Cider,1746254861750,1746254861751,1746254861776,25,26,1,1
28,Draft Beer,1746254861752,1746254861778,1746254861828,50,76,26,26
