PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Gin and Tonic,1746254839146,1746254839155,1746254839267,40,121,81,9
1,Margarita,1746254839166,1746254839184,1746254839497,75,331,256,18
2,Draft Beer,1746254839216,1746254839232,1746254839400,50,184,134,16
3,Martini,1746254839266,1746254839293,1746254839606,60,340,280,27
4,Beer,1746254839316,1746254839353,1746254839466,25,150,125,37
5,Gin and Tonic,1746254839366,1746254839413,1746254839641,40,275,235,47
0,Martini,1746254839378,1746254839437,1746254839988,60,610,550,59
6,Margarita,1746254839416,1746254839467,1746254840463,75,1047,972,51
7,Vodka shot,1746254839466,1746254839523,1746254839618,20,152,132,57
2,Gin and Tonic,1746254839500,1746254839560,1746254839953,40,453,413,60
8,Red Wine,1746254839516,1746254839584,1746254839827,25,311,286,68
9,Mojito,1746254839567,1746254839643,1746254841179,75,1612,1537,76
4,White Wine,1746254839567,1746254839654,1746254839928,25,361,336,87
1,Tequila shot,1746254839578,1746254839678,1746254839808,20,230,210,100
10,Beer,1746254839616,1746254839714,1746254840018,25,402,377,98
7,Draft Beer,1746254839621,1746254839726,1746254840444,50,823,773,105
11,Red Wine,1746254839666,1746254839774,1746254840108,25,442,417,108
12,Cider,1746254839716,1746254839829,1746254840162,25,446,421,113
3,Martini,1746254839717,1746254839841,1746254841023,60,1306,1246,124
5,Tequila shot,1746254839752,1746254839888,1746254840066,20,314,294,136
13,Bloody Mary,1746254839766,1746254839911,1746254841543,70,1777,1707,145
1,Pina Colada,1746254839812,1746254839954,1746254842503,100,2691,2591,142
14,Martini,1746254839816,1746254839966,1746254841308,60,1492,1432,150
15,Tequila shot,1746254839866,1746254840020,1746254840197,20,331,311,154
16,White Wine,1746254839916,1746254840079,1746254840565,25,649,624,163
17,Bloody Mary,1746254839966,1746254840122,1746254841906,70,1940,1870,156
8,Red Wine,1746254839978,1746254840145,1746254840679,25,701,676,167
18,Draft Beer,1746254840017,1746254840175,1746254841379,50,1362,1312,158
2,Tequila shot,1746254840063,1746254840222,1746254840475,20,412,392,159
19,B52,1746254840067,1746254840234,1746254845920,200,5853,5653,167
5,B52,1746254840070,1746254840246,1746254845931,200,5861,5661,176
4,Gin and Tonic,1746254840079,1746254840269,1746254841221,40,1142,1102,190
0,Cider,1746254840099,1746254840292,1746254840911,25,812,787,193
20,Cider,1746254840116,1746254840317,1746254840941,25,825,800,201
10,Martini,1746254840119,1746254840329,1746254841871,60,1752,1692,210
21,Tequila shot,1746254840167,1746254840387,1746254840691,20,524,504,220
15,Gin and Tonic,1746254840201,1746254840422,1746254841391,40,1190,1150,221
22,White Wine,1746254840217,1746254840446,1746254841077,25,860,835,229
11,Martini,1746254840259,1746254840501,1746254842116,60,1857,1797,242
12,Cosmopolitan,1746254840263,1746254840513,1746254842456,65,2193,2128,250
23,Red Wine,1746254840267,1746254840537,1746254841209,25,942,917,270
24,White Wine,1746254840317,1746254840591,1746254841250,25,933,908,274
25,Bloody Mary,1746254840367,1746254840650,1746254842538,70,2171,2101,283
26,Draft Beer,1746254840417,1746254840704,1746254841970,50,1553,1503,287
27,Mojito,1746254840467,1746254840753,1746254843007,75,2540,2465,286
2,Martini,1746254840478,1746254840764,1746254842385,60,1907,1847,286
28,Cider,1746254840517,1746254840811,1746254841467,25,950,925,294
6,Draft Beer,1746254840544,1746254840846,1746254842174,50,1630,1580,302
