PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Martini,1746254929139,1746254929147,1746254929356,60,217,157,8
1,Mojito,1746254929158,1746254929178,1746254929519,75,361,286,20
2,Bloody Mary,1746254929208,1746254929226,1746254929613,70,405,335,18
3,Bloody Mary,1746254929258,1746254929285,1746254929740,70,482,412,27
4,Draft Beer,1746254929308,1746254929359,1746254929684,50,376,326,51
5,Cider,1746254929358,1746254929406,1746254929576,25,218,193,48
6,Bloody Mary,1746254929408,1746254929466,1746254930352,70,944,874,58
7,Cider,1746254929458,1746254929521,1746254929716,25,258,233,63
0,Draft Beer,1746254929468,1746254929546,1746254930034,50,566,516,78
8,Cosmopolitan,1746254929508,1746254929590,1746254930690,65,1182,1117,82
9,Beer,1746254929558,1746254929650,1746254929904,25,346,321,92
10,B52,1746254929608,1746254929698,1746254935055,200,5447,5247,90
1,Tequila shot,1746254929630,1746254929718,1746254929850,20,220,200,88
11,Cosmopolitan,1746254929658,1746254929754,1746254931228,65,1570,1505,96
5,Draft Beer,1746254929677,1746254929791,1746254930637,50,960,910,114
12,Martini,1746254929709,1746254929815,1746254931011,60,1302,1242,106
13,B52,1746254929758,1746254929864,1746254935494,200,5736,5536,106
2,Pina Colada,1746254929763,1746254929876,1746254932498,100,2735,2635,113
4,Cosmopolitan,1746254929785,1746254929906,1746254931580,65,1795,1730,121
14,Red Wine,1746254929809,1746254929942,1746254930383,25,574,549,133
7,Cider,1746254929817,1746254929966,1746254930425,25,608,583,149
1,Cosmopolitan,1746254929854,1746254930001,1746254931717,65,1863,1798,147
15,Red Wine,1746254929858,1746254930013,1746254930502,25,644,619,155
3,Tequila shot,1746254929891,1746254930059,1746254930294,20,403,383,168
16,Beer,1746254929908,1746254930083,1746254930591,25,683,658,175
17,B52,1746254929958,1746254930143,1746254935865,200,5907,5707,185
9,Beer,1746254930005,1746254930201,1746254930744,25,739,714,196
