PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Gin and Tonic,1746254829241,1746254829252,1746254829304,40,63,23,11
1,Margarita,1746254829258,1746254829306,1746254829382,75,124,49,48
2,Draft Beer,1746254829308,1746254829383,1746254829434,50,126,76,75
3,Martini,1746254829358,1746254829504,1746254829565,60,207,147,146
4,Beer,1746254829408,1746254829436,1746254829461,25,53,28,28
0,Gin and Tonic,1746254829416,1746254829463,1746254829503,40,87,47,47
5,Martini,1746254829458,1746254830870,1746254830930,60,1472,1412,1412
1,Margarita,1746254829462,1746254833445,1746254833521,75,4059,3984,3983
6,Vodka shot,1746254829508,1746254829567,1746254829587,20,79,59,59
2,Gin and Tonic,1746254829535,1746254829746,1746254829786,40,251,211,211
7,Red Wine,1746254829558,1746254829589,1746254829614,25,56,31,31
4,Mojito,1746254829562,1746254833142,1746254833217,75,3655,3580,3580
6,White Wine,1746254829591,1746254829665,1746254829690,25,99,74,74
8,Tequila shot,1746254829608,1746254829616,1746254829636,20,28,8,8
0,Beer,1746254829614,1746254829638,1746254829663,25,49,24,24
8,Draft Beer,1746254829640,1746254829809,1746254829860,50,220,170,169
9,Red Wine,1746254829658,1746254829692,1746254829717,25,59,34,34
3,Cider,1746254829675,1746254829719,1746254829744,25,69,44,44
10,Martini,1746254829708,1746254831145,1746254831206,60,1498,1438,1437
11,Tequila shot,1746254829758,1746254829788,1746254829808,20,50,30,30
0,Bloody Mary,1746254829764,1746254832649,1746254832719,70,2955,2885,2885
7,Pina Colada,1746254829765,1746254834226,1746254834326,100,4561,4461,4461
12,Martini,1746254829808,1746254830994,1746254831055,60,1247,1187,1186
11,Tequila shot,1746254829812,1746254829861,1746254829881,20,69,49,49
6,White Wine,1746254829841,1746254829883,1746254829909,25,68,43,42
3,Bloody Mary,1746254829845,1746254832291,1746254832361,70,2516,2446,2446
13,Red Wine,1746254829858,1746254829932,1746254829958,25,100,75,74
9,Draft Beer,1746254829868,1746254830055,1746254830105,50,237,187,187
11,Tequila shot,1746254829886,1746254829910,1746254829930,20,44,24,24
2,B52,1746254829897,1746254837042,1746254837242,200,7345,7145,7145
14,B52,1746254829908,1746254835100,1746254835300,200,5392,5192,5192
11,Gin and Tonic,1746254829934,1746254830013,1746254830053,40,119,79,79
15,Cider,1746254829958,1746254829959,1746254829985,25,27,2,1
8,Cider,1746254829960,1746254829986,1746254830011,25,51,26,26
16,Martini,1746254830008,1746254831249,1746254831310,60,1302,1242,1241
17,Tequila shot,1746254830058,1746254830107,1746254830127,20,69,49,49
6,Gin and Tonic,1746254830060,1746254830210,1746254830250,40,190,150,150
15,White Wine,1746254830086,1746254830129,1746254830154,25,68,43,43
18,Martini,1746254830108,1746254831311,1746254831372,60,1264,1204,1203
13,Cosmopolitan,1746254830108,1746254831440,1746254831505,65,1397,1332,1332
8,Red Wine,1746254830112,1746254830155,1746254830181,25,69,44,43
17,White Wine,1746254830131,1746254830182,1746254830208,25,77,52,51
19,Bloody Mary,1746254830158,1746254832120,1746254832191,70,2033,1963,1962
11,Draft Beer,1746254830164,1746254830251,1746254830302,50,138,88,87
9,Mojito,1746254830206,1746254832747,1746254832823,75,2617,2542,2541
20,Martini,1746254830208,1746254831057,1746254831117,60,909,849,849
21,Cider,1746254830258,1746254830303,1746254830328,25,70,45,45
15,Draft Beer,1746254830305,1746254830357,1746254830407,50,102,52,52
22,Red Wine,1746254830308,1746254830330,1746254830355,25,47,22,22
8,Bloody Mary,1746254830331,1746254832022,1746254832092,70,1761,1691,1691
23,Cosmopolitan,1746254830358,1746254831373,1746254831439,65,1081,1016,1015
17,Margarita,1746254830359,1746254832851,1746254832927,75,2568,2493,2492
6,Draft Beer,1746254830361,1746254830457,1746254830507,50,146,96,96
24,Cider,1746254830408,1746254830408,1746254830434,25,26,1,0
21,Tequila shot,1746254830429,1746254830435,1746254830455,20,26,6,6
25,White Wine,1746254830458,1746254830530,1746254830556,25,98,73,72
21,B52,1746254830459,1746254836225,1746254836425,200,5966,5766,5766
22,White Wine,1746254830506,1746254830558,1746254830583,25,77,52,52
15,Vodka shot,1746254830508,1746254830508,1746254830529,20,21,1,0
26,Bloody Mary,1746254830508,1746254832192,1746254832263,70,1755,1685,1684
15,White Wine,1746254830533,1746254830607,1746254830632,25,99,74,74
24,Beer,1746254830534,1746254830633,1746254830659,25,125,100,99
27,Vodka shot,1746254830558,1746254830585,1746254830605,20,47,27,27
28,Martini,1746254830608,1746254830932,1746254830992,60,384,324,324
27,Martini,1746254830609,1746254830682,1746254830742,60,133,73,73
29,Tequila shot,1746254830658,1746254830660,1746254830680,20,22,2,2
29,B52,1746254830684,1746254835301,1746254835501,200,4817,4617,4617
25,Tequila shot,1746254830707,1746254830744,1746254830764,20,57,37,37
22,Martini,1746254830734,1746254830766,1746254830826,60,92,32,32
24,B52,1746254830759,1746254837244,1746254837444,200,6685,6485,6485
25,Gin and Tonic,1746254830768,1746254830828,1746254830869,40,101,61,60
27,Pina Colada,1746254830853,1746254834404,1746254834504,100,3651,3551,3551
22,Pina Colada,1746254830938,1746254833927,1746254834028,100,3090,2990,2989
25,B52,1746254830980,1746254837586,1746254837786,200,6806,6606,6606
5,B52,1746254831041,1746254837886,1746254838086,200,7045,6845,6845
28,Red Wine,1746254831104,1746254831119,1746254831144,25,40,15,15
12,Gin and Tonic,1746254831166,1746254831207,1746254831248,40,82,42,41
20,B52,1746254831228,1746254836427,1746254836627,200,5399,5199,5199
28,Bloody Mary,1746254831295,1746254832363,1746254832433,70,1138,1068,1068
10,Bloody Mary,1746254831317,1746254831849,1746254831920,70,603,533,532
12,Cosmopolitan,1746254831359,1746254831674,1746254831740,65,381,316,315
16,Pina Colada,1746254831421,1746254833749,1746254833849,100,2428,2328,2328
18,Draft Beer,1746254831482,1746254831529,1746254831579,50,97,47,47
23,Vodka shot,1746254831489,1746254831507,1746254831527,20,38,18,18
23,Draft Beer,1746254831531,1746254831622,1746254831673,50,142,92,91
13,Gin and Tonic,1746254831556,1746254831581,1746254831621,40,65,25,25
18,White Wine,1746254831680,1746254831742,1746254831767,25,87,62,62
13,Beer,1746254831732,1746254831769,1746254831794,25,62,37,37
23,White Wine,1746254831774,1746254831795,1746254831821,25,47,22,21
12,Red Wine,1746254831791,1746254831822,1746254831848,25,57,32,31
13,Draft Beer,1746254831895,1746254831948,1746254831998,50,103,53,53
18,Beer,1746254831918,1746254831921,1746254831946,25,28,3,3
23,B52,1746254831971,1746254835951,1746254836151,200,4180,3980,3980
