PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
0,Draft Beer,1746255227842,1746255227851,1746255227914,50,72,22,9
1,Cider,1746255227854,1746255227918,1746255227943,25,89,64,64
2,Martini,1746255227904,1746255227945,1746255228006,60,102,42,41
3,Draft Beer,1746255227955,1746255228598,1746255228649,50,694,644,643
4,Vodka shot,1746255228004,1746255228007,1746255228028,20,24,4,3
0,Vodka shot,1746255228017,1746255228029,1746255228049,20,32,12,12
4,Vodka shot,1746255228032,1746255228051,1746255228071,20,39,19,19
1,Cider,1746255228044,1746255228073,1746255228099,25,55,30,29
0,Gin and Tonic,1746255228053,1746255228203,1746255228244,40,191,151,150
5,Pina Colada,1746255228054,1746255232577,1746255232677,100,4623,4523,4523
4,White Wine,1746255228076,1746255228100,1746255228126,25,50,25,24
6,Beer,1746255228104,1746255228149,1746255228174,25,70,45,45
2,Tequila shot,1746255228117,1746255228127,1746255228147,20,30,10,10
2,White Wine,1746255228151,1746255228176,1746255228201,25,50,25,25
7,Martini,1746255228155,1746255229454,1746255229515,60,1360,1300,1299
1,Mojito,1746255228200,1746255231523,1746255231599,75,3399,3324,3323
8,Beer,1746255228204,1746255228245,1746255228270,25,66,41,41
9,Beer,1746255228255,1746255228272,1746255228298,25,43,18,17
6,White Wine,1746255228275,1746255228299,1746255228325,25,50,25,24
4,Draft Beer,1746255228277,1746255228546,1746255228596,50,319,269,269
10,White Wine,1746255228304,1746255228326,1746255228352,25,48,23,22
2,Cider,1746255228352,1746255228353,1746255228379,25,27,2,1
0,Vodka shot,1746255228355,1746255228380,1746255228400,20,45,25,25
11,Vodka shot,1746255228355,1746255228402,1746255228422,20,67,47,47
8,Beer,1746255228372,1746255228424,1746255228449,25,77,52,52
9,B52,1746255228399,1746255235883,1746255236083,200,7684,7484,7484
0,Pina Colada,1746255228404,1746255232423,1746255232524,100,4120,4020,4019
12,White Wine,1746255228404,1746255228450,1746255228476,25,72,47,46
11,Gin and Tonic,1746255228426,1746255228504,1746255228544,40,118,78,78
13,Margarita,1746255228454,1746255230871,1746255230947,75,2493,2418,2417
6,White Wine,1746255228476,1746255228477,1746255228502,25,26,1,1
2,Mojito,1746255228479,1746255230794,1746255230870,75,2391,2316,2315
10,Margarita,1746255228503,1746255231600,1746255231675,75,3172,3097,3097
14,Cosmopolitan,1746255228504,1746255229986,1746255230052,65,1548,1483,1482
8,Margarita,1746255228550,1746255231370,1746255231445,75,2895,2820,2820
15,B52,1746255228554,1746255234387,1746255234587,200,6033,5833,5833
16,Beer,1746255228605,1746255228650,1746255228676,25,71,46,45
12,Margarita,1746255228626,1746255231857,1746255231933,75,3307,3232,3231
6,B52,1746255228653,1746255233838,1746255234039,200,5386,5186,5185
17,Cider,1746255228654,1746255228678,1746255228703,25,49,24,24
11,Cider,1746255228655,1746255228704,1746255228730,25,75,50,49
4,Red Wine,1746255228697,1746255228731,1746255228757,25,60,35,34
18,Cider,1746255228705,1746255228780,1746255228806,25,101,76,75
3,White Wine,1746255228750,1746255228807,1746255228833,25,83,58,57
19,Tequila shot,1746255228755,1746255228759,1746255228779,20,24,4,4
16,Pina Colada,1746255228777,1746255232094,1746255232195,100,3418,3318,3317
19,Beer,1746255228783,1746255228834,1746255228859,25,76,51,51
17,Martini,1746255228804,1746255229370,1746255229430,60,626,566,566
20,B52,1746255228804,1746255234791,1746255234991,200,6187,5987,5987
11,Beer,1746255228830,1746255228861,1746255228886,25,56,31,31
21,Cider,1746255228855,1746255228888,1746255228913,25,58,33,33
22,Gin and Tonic,1746255228905,1746255228915,1746255228955,40,50,10,10
18,Draft Beer,1746255228907,1746255228979,1746255229030,50,123,73,72
23,Tequila shot,1746255228954,1746255228957,1746255228977,20,23,3,3
19,Martini,1746255228960,1746255229138,1746255229199,60,239,179,178
23,Cosmopolitan,1746255228981,1746255229897,1746255229963,65,982,917,916
3,White Wine,1746255228983,1746255229031,1746255229056,25,73,48,48
11,Bloody Mary,1746255228987,1746255230418,1746255230488,70,1501,1431,1431
24,Margarita,1746255229004,1746255231132,1746255231207,75,2203,2128,2128
21,White Wine,1746255229014,1746255229058,1746255229083,25,69,44,44
25,Cider,1746255229054,1746255229085,1746255229110,25,56,31,31
22,Bloody Mary,1746255229066,1746255230651,1746255230721,70,1655,1585,1585
26,Cider,1746255229104,1746255229111,1746255229137,25,33,8,7
18,Pina Colada,1746255229130,1746255232245,1746255232345,100,3215,3115,3115
27,Beer,1746255229154,1746255229200,1746255229226,25,72,47,46
28,Draft Beer,1746255229204,1746255229318,1746255229368,50,164,114,114
3,Beer,1746255229207,1746255229227,1746255229252,25,45,20,20
25,Martini,1746255229210,1746255229623,1746255229683,60,473,413,413
21,Vodka shot,1746255229234,1746255229254,1746255229274,20,40,20,20
26,B52,1746255229237,1746255233433,1746255233633,200,4396,4196,4196
29,Gin and Tonic,1746255229254,1746255229276,1746255229317,40,63,23,22
21,Martini,1746255229279,1746255229685,1746255229745,60,466,406,406
19,Margarita,1746255229310,1746255231209,1746255231284,75,1974,1899,1899
27,B52,1746255229327,1746255236350,1746255236550,200,7223,7023,7023
3,Pina Colada,1746255229353,1746255232933,1746255233034,100,3681,3581,3580
29,Vodka shot,1746255229428,1746255229432,1746255229453,20,25,5,4
29,White Wine,1746255229457,1746255229517,1746255229542,25,85,60,60
28,Beer,1746255229469,1746255229544,1746255229569,25,100,75,75
17,Draft Beer,1746255229542,1746255229571,1746255229621,50,79,29,29
7,Cosmopolitan,1746255229626,1746255230075,1746255230140,65,514,449,449
28,Martini,1746255229670,1746255229747,1746255229807,60,137,77,77
29,Martini,1746255229693,1746255229835,1746255229896,60,203,143,142
17,Bloody Mary,1746255229722,1746255230346,1746255230417,70,695,625,624
25,Beer,1746255229794,1746255229808,1746255229834,25,40,15,14
21,Bloody Mary,1746255229856,1746255230517,1746255230587,70,731,661,661
28,Tequila shot,1746255229918,1746255229964,1746255229985,20,67,47,46
25,B52,1746255229935,1746255234102,1746255234302,200,4367,4167,4167
28,Cosmopolitan,1746255229989,1746255230164,1746255230229,65,240,175,175
29,Tequila shot,1746255230007,1746255230053,1746255230074,20,67,47,46
23,Mojito,1746255230014,1746255231729,1746255231804,75,1790,1715,1715
14,Vodka shot,1746255230102,1746255230142,1746255230162,20,60,40,40
14,Vodka shot,1746255230166,1746255230231,1746255230251,20,85,65,65
7,Gin and Tonic,1746255230191,1746255230253,1746255230293,40,102,62,62
14,Draft Beer,1746255230255,1746255230294,1746255230345,50,90,40,39
7,Bloody Mary,1746255230404,1746255230722,1746255230793,70,389,319,318
14,Red Wine,1746255230446,1746255230490,1746255230515,25,69,44,44
17,Martini,1746255230567,1746255230589,1746255230649,60,82,22,22
22,Tequila shot,1746255230872,1746255230948,1746255230969,20,97,77,76
7,Martini,1746255230944,1746255230970,1746255231031,60,87,27,26
22,Bloody Mary,1746255230973,1746255231060,1746255231130,70,157,87,87
13,Red Wine,1746255231027,1746255231032,1746255231058,25,31,6,5
13,Martini,1746255231209,1746255231308,1746255231368,60,159,99,99
22,Vodka shot,1746255231281,1746255231286,1746255231306,20,25,5,5
24,Mojito,1746255231288,1746255231447,1746255231522,75,234,159,159
19,B52,1746255231365,1746255235629,1746255235830,200,4465,4265,4264
13,Pina Colada,1746255231479,1746255233164,1746255233264,100,1785,1685,1685
8,Pina Colada,1746255231526,1746255233035,1746255233136,100,1610,1510,1509
24,Draft Beer,1746255231633,1746255231677,1746255231727,50,94,44,44
1,Pina Colada,1746255231710,1746255232679,1746255232779,100,1069,969,969
10,Draft Beer,1746255231757,1746255231805,1746255231856,50,99,49,48
24,Margarita,1746255231828,1746255232018,1746255232093,75,265,190,190
23,Martini,1746255231915,1746255231934,1746255231994,60,79,19,19
10,Tequila shot,1746255231956,1746255231996,1746255232016,20,60,40,40
12,B52,1746255232013,1746255236085,1746255236285,200,4272,4072,4072
10,B52,1746255232020,1746255234589,1746255234789,200,2769,2569,2569
23,White Wine,1746255232105,1746255232218,1746255232243,25,138,113,113
24,Vodka shot,1746255232174,1746255232196,1746255232216,20,42,22,22
16,Mojito,1746255232315,1746255232347,1746255232422,75,107,32,32
18,Draft Beer,1746255232466,1746255232525,1746255232576,50,110,60,59
16,B52,1746255232533,1746255235315,1746255235515,200,2982,2782,2782
18,Pina Colada,1746255232676,1746255232781,1746255232881,100,205,105,105
5,Red Wine,1746255232798,1746255232885,1746255232910,25,112,87,87
1,Vodka shot,1746255232900,1746255232912,1746255232932,20,32,12,12
5,White Wine,1746255233061,1746255233137,1746255233162,25,101,76,76
8,Margarita,1746255233256,1746255233267,1746255233342,75,86,11,11
5,Cosmopolitan,1746255233313,1746255233344,1746255233409,65,96,31,31
13,Tequila shot,1746255233386,1746255233411,1746255233431,20,45,25,25
5,Pina Colada,1746255233460,1746255233635,1746255233735,100,275,175,175
26,Pina Colada,1746255233644,1746255233737,1746255233837,100,193,93,93
26,Martini,1746255233958,1746255234040,1746255234100,60,142,82,82
6,B52,1746255234049,1746255236703,1746255236903,200,2854,2654,2654
26,Tequila shot,1746255234211,1746255234304,1746255234324,20,113,93,93
25,Martini,1746255234313,1746255234325,1746255234386,60,73,13,12
15,B52,1746255234598,1746255234992,1746255235193,200,595,395,394
20,Tequila shot,1746255235002,1746255235195,1746255235215,20,213,193,193
15,Bloody Mary,1746255235204,1746255235217,1746255235287,70,83,13,13
20,White Wine,1746255235219,1746255235288,1746255235314,25,95,70,69
15,Tequila shot,1746255235438,1746255235517,1746255235537,20,99,79,79
20,Gin and Tonic,1746255235465,1746255235587,1746255235628,40,163,123,122
16,Beer,1746255235526,1746255235539,1746255235564,25,38,13,13
15,Tequila shot,1746255235541,1746255235566,1746255235586,20,45,25,25
20,Draft Beer,1746255235738,1746255235831,1746255235881,50,143,93,93
9,Gin and Tonic,1746255236094,1746255236286,1746255236327,40,233,193,192
12,Vodka shot,1746255236295,1746255236328,1746255236348,20,53,33,33
12,Cider,1746255236352,1746255236552,1746255236577,25,225,200,200
9,Bloody Mary,1746255236437,1746255236631,1746255236701,70,264,194,194
27,Draft Beer,1746255236561,1746255236578,1746255236629,50,68,18,17
27,B52,1746255236730,1746255236966,1746255237167,200,437,237,236
9,Martini,1746255236852,1746255236904,1746255236965,60,113,53,52
27,Beer,1746255237177,1746255237178,1746255237203,25,26,1,1

Patron Level Statistics:
PatronId,TotalWaitingTime,ResponseTime,Turnaround,DrinksCompleted
0,4215,72,4682,5
1,4397,89,5078,5
2,2392,102,2966,5
3,4348,694,5079,5
4,349,24,753,5
5,4892,4623,5681,5
6,7909,70,8799,5
7,2154,1360,2876,5
8,4433,66,5138,5
9,7939,43,8710,5
10,5776,48,6485,5
11,1636,67,2133,5
12,7582,72,8173,5
13,4231,2493,4977,5
14,1670,1548,2011,5
15,6344,6033,7032,5
16,6189,71,6959,5
17,1265,49,1995,5
18,3426,101,4176,5
19,6396,24,7075,5
20,6464,6187,7077,5
21,1164,58,1732,5
22,1763,50,2401,5
23,2766,23,3289,5
24,2543,2203,3212,5
25,4637,56,5332,5
26,4471,33,5220,5
27,7323,72,8049,5
28,487,164,1025,5
29,274,63,820,5

Stats Summary:
Total Time: 9573 ms
Total Waiting Time: 119435 ms
CPU Utilization: 99.43591350673769%
Throughput: 15.669069257286116 orders/second
Context Switch Time: 1 ms
