PatronId,DrinkName,ArrivalTime,FirstServiceTime,CompletionTime,ExecutionTime,TurnaroundTime,WaitingTime,ResponseTime
1,Mojito,1746254909254,1746254909264,1746254909356,75,102,27,10
0,Martini,1746254909253,1746254909358,1746254909418,60,165,105,105
2,Bloody Mary,1746254909303,1746254909420,1746254909490,70,187,117,117
3,Bloody Mary,1746254909353,1746254909492,1746254909563,70,210,140,139
4,Draft Beer,1746254909404,1746254909564,1746254909615,50,211,161,160
5,Cider,1746254909453,1746254909616,1746254909642,25,189,164,163
1,Bloody Mary,1746254909468,1746254909644,1746254909714,70,246,176,176
6,Cider,1746254909503,1746254909715,1746254909741,25,238,213,212
0,Draft Beer,1746254909529,1746254909742,1746254909793,50,264,214,213
7,Cosmopolitan,1746254909554,1746254909794,1746254909860,65,306,241,240
8,Beer,1746254909603,1746254909861,1746254909887,25,284,259,258
2,B52,1746254909642,1746254909888,1746254910089,200,447,247,246
9,Tequila shot,1746254909653,1746254910090,1746254910111,20,458,438,437
10,Cosmopolitan,1746254909703,1746254910113,1746254910178,65,475,410,410
3,Draft Beer,1746254909714,1746254910179,1746254910230,50,516,466,465
4,Martini,1746254909716,1746254910231,1746254910291,60,575,515,515
5,B52,1746254909743,1746254910293,1746254910494,200,751,551,550
11,Pina Colada,1746254909753,1746254910495,1746254910596,100,843,743,742
12,Cosmopolitan,1746254909803,1746254910597,1746254910663,65,860,795,794
6,Red Wine,1746254909842,1746254910664,1746254910690,25,848,823,822
13,Cider,1746254909853,1746254910691,1746254910716,25,863,838,838
1,Cosmopolitan,1746254909865,1746254910718,1746254910783,65,918,853,853
0,Red Wine,1746254909894,1746254910785,1746254910810,25,916,891,891
14,Tequila shot,1746254909903,1746254910812,1746254910832,20,929,909,909
7,Beer,1746254909911,1746254910833,1746254910859,25,948,923,922
15,B52,1746254909953,1746254910860,1746254911061,200,1108,908,907
8,Beer,1746254909988,1746254911062,1746254911088,25,1100,1075,1074
16,Beer,1746254910003,1746254911090,1746254911115,25,1112,1087,1087
17,Cosmopolitan,1746254910053,1746254911117,1746254911182,65,1129,1064,1064
2,Cosmopolitan,1746254910100,1746254911184,1746254911249,65,1149,1084,1084
18,White Wine,1746254910103,1746254911251,1746254911276,25,1173,1148,1148
9,Red Wine,1746254910115,1746254911278,1746254911303,25,1188,1163,1163
19,Mojito,1746254910153,1746254911305,1746254911380,75,1227,1152,1152
20,Martini,1746254910203,1746254911382,1746254911442,60,1239,1179,1179
10,Tequila shot,1746254910229,1746254911444,1746254911464,20,1235,1215,1215
21,Martini,1746254910253,1746254911466,1746254911526,60,1273,1213,1213
22,Red Wine,1746254910303,1746254911528,1746254911553,25,1250,1225,1225
3,Bloody Mary,1746254910330,1746254911555,1746254911625,70,1295,1225,1225
23,Martini,1746254910353,1746254911627,1746254911687,60,1334,1274,1274
4,Vodka shot,1746254910402,1746254911689,1746254911709,20,1307,1287,1287
24,Pina Colada,1746254910403,1746254911711,1746254911811,100,1408,1308,1308
25,Tequila shot,1746254910453,1746254911813,1746254911833,20,1380,1360,1360
26,Martini,1746254910503,1746254911834,1746254911895,60,1392,1332,1331
5,Draft Beer,1746254910504,1746254911896,1746254911947,50,1443,1393,1392
27,Pina Colada,1746254910554,1746254911948,1746254912049,100,1495,1395,1394
28,Mojito,1746254910603,1746254912050,1746254912125,75,1522,1447,1447
29,B52,1746254910654,1746254912127,1746254912327,200,1673,1473,1473
12,Tequila shot,1746254910714,1746254912329,1746254912349,20,1635,1615,1615
11,Pina Colada,1746254910717,1746254912351,1746254912452,100,1735,1635,1634
13,Margarita,1746254910817,1746254912453,1746254912529,75,1712,1637,1636
1,Vodka shot,1746254910834,1746254912530,1746254912551,20,1717,1697,1696
14,Draft Beer,1746254910836,1746254912552,1746254912602,50,1766,1716,1716
6,White Wine,1746254910840,1746254912604,1746254912629,25,1789,1764,1764
7,Cider,1746254910960,1746254912631,1746254912656,25,1696,1671,1671
0,Tequila shot,1746254910961,1746254912658,1746254912678,20,1717,1697,1697
15,Margarita,1746254911072,1746254912679,1746254912755,75,1683,1608,1607
8,Red Wine,1746254911189,1746254912757,1746254912782,25,1593,1568,1568
16,Cider,1746254911216,1746254912783,1746254912808,25,1592,1567,1567
17,Margarita,1746254911233,1746254912810,1746254912885,75,1652,1577,1577
2,Vodka shot,1746254911300,1746254912887,1746254912907,20,1607,1587,1587
18,Gin and Tonic,1746254911428,1746254912909,1746254912949,40,1521,1481,1481
9,Margarita,1746254911454,1746254912950,1746254913026,75,1572,1497,1496
10,Pina Colada,1746254911468,1746254913027,1746254913128,100,1660,1560,1559
19,Cosmopolitan,1746254911491,1746254913129,1746254913195,65,1704,1639,1638
20,Draft Beer,1746254911553,1746254913196,1746254913246,50,1693,1643,1643
21,Cosmopolitan,1746254911637,1746254913248,1746254913314,65,1677,1612,1611
22,Red Wine,1746254911704,1746254913315,1746254913340,25,1636,1611,1611
4,Cider,1746254911713,1746254913342,1746254913367,25,1654,1629,1629
3,Martini,1746254911776,1746254913369,1746254913429,60,1653,1593,1593
23,White Wine,1746254911798,1746254913430,1746254913456,25,1658,1633,1632
25,Cosmopolitan,1746254911837,1746254913457,1746254913523,65,1686,1621,1620
24,Margarita,1746254911932,1746254913524,1746254913599,75,1667,1592,1592
26,Martini,1746254912006,1746254913601,1746254913661,60,1655,1595,1595
5,B52,1746254912047,1746254913663,1746254913863,200,1816,1616,1616
27,Beer,1746254912169,1746254913864,1746254913890,25,1721,1696,1695
28,Bloody Mary,1746254912236,1746254913891,1746254913962,70,1726,1656,1655
29,Red Wine,1746254912339,1746254913963,1746254913988,25,1649,1624,1624
12,Red Wine,1746254912354,1746254913990,1746254914015,25,1661,1636,1636
1,Vodka shot,1746254912554,1746254914017,1746254914037,20,1483,1463,1463
11,Vodka shot,1746254912573,1746254914038,1746254914059,20,1486,1466,1465
13,Cider,1746254912610,1746254914060,1746254914085,25,1475,1450,1450
0,Red Wine,1746254912682,1746254914087,1746254914113,25,1431,1406,1405
14,Draft Beer,1746254912703,1746254914114,1746254914165,50,1462,1412,1411
7,White Wine,1746254912757,1746254914166,1746254914191,25,1434,1409,1409
6,Pina Colada,1746254912780,1746254914193,1746254914293,100,1513,1413,1413
15,White Wine,1746254912836,1746254914295,1746254914320,25,1484,1459,1459
16,Gin and Tonic,1746254912909,1746254914322,1746254914362,40,1453,1413,1413
2,Bloody Mary,1746254912911,1746254914364,1746254914434,70,1523,1453,1453
8,Red Wine,1746254912933,1746254914436,1746254914461,25,1528,1503,1503
17,Cider,1746254912966,1746254914463,1746254914489,25,1523,1498,1497
18,Pina Colada,1746254913060,1746254914491,1746254914591,100,1531,1431,1431
9,Mojito,1746254913107,1746254914593,1746254914668,75,1561,1486,1486
19,Red Wine,1746254913245,1746254914671,1746254914697,25,1452,1427,1426
10,Red Wine,1746254913249,1746254914699,1746254914724,25,1475,1450,1450
20,Vodka shot,1746254913347,1746254914726,1746254914746,20,1399,1379,1379
21,Tequila shot,1746254913364,1746254914747,1746254914768,20,1404,1384,1383
4,Vodka shot,1746254913468,1746254914769,1746254914790,20,1322,1302,1301
22,Draft Beer,1746254913491,1746254914791,1746254914841,50,1350,1300,1300
3,Cosmopolitan,1746254913540,1746254914843,1746254914908,65,1368,1303,1303
25,Cider,1746254913573,1746254914910,1746254914935,25,1362,1337,1337
23,Mojito,1746254913606,1746254914937,1746254915012,75,1406,1331,1331
24,Vodka shot,1746254913680,1746254915014,1746254915035,20,1355,1335,1334
26,B52,1746254913772,1746254915036,1746254915236,200,1464,1264,1264
5,Margarita,1746254913874,1746254915238,1746254915313,75,1439,1364,1364
27,Bloody Mary,1746254913991,1746254915315,1746254915385,70,1394,1324,1324
11,Mojito,1746254914063,1746254915387,1746254915463,75,1400,1325,1324
28,Pina Colada,1746254914113,1746254915464,1746254915564,100,1451,1351,1351
29,B52,1746254914139,1746254915566,1746254915766,200,1627,1427,1427
12,Cider,1746254914166,1746254915768,1746254915793,25,1627,1602,1602
13,Cosmopolitan,1746254914186,1746254915795,1746254915860,65,1674,1609,1609
14,Pina Colada,1746254914265,1746254915862,1746254915962,100,1697,1597,1597
7,Draft Beer,1746254914342,1746254915964,1746254916014,50,1672,1622,1622
6,Red Wine,1746254914414,1746254916016,1746254916041,25,1627,1602,1602
15,Margarita,1746254914471,1746254916043,1746254916118,75,1647,1572,1572
16,Mojito,1746254914473,1746254916120,1746254916195,75,1722,1647,1647
17,Martini,1746254914590,1746254916197,1746254916257,60,1667,1607,1607
8,Draft Beer,1746254914612,1746254916259,1746254916309,50,1697,1647,1647
18,Gin and Tonic,1746254914712,1746254916311,1746254916351,40,1639,1599,1599
20,B52,1746254914749,1746254916353,1746254916553,200,1804,1604,1604
21,Tequila shot,1746254914771,1746254916555,1746254916575,20,1804,1784,1784
9,Gin and Tonic,1746254914779,1746254916577,1746254916617,40,1838,1798,1798
19,B52,1746254914847,1746254916618,1746254916819,200,1972,1772,1771
10,B52,1746254914875,1746254916820,1746254917020,200,2145,1945,1945
22,Bloody Mary,1746254914942,1746254917022,1746254917092,70,2150,2080,2080
25,Cosmopolitan,1746254915036,1746254917093,1746254917159,65,2123,2058,2057
24,B52,1746254915038,1746254917160,1746254917361,200,2323,2123,2122
23,Cosmopolitan,1746254915123,1746254917362,1746254917428,65,2305,2240,2239
26,White Wine,1746254915247,1746254917430,1746254917455,25,2208,2183,2183
27,White Wine,1746254915536,1746254917457,1746254917482,25,1946,1921,1921
11,Vodka shot,1746254915573,1746254917484,1746254917504,20,1931,1911,1911
28,Red Wine,1746254915685,1746254917506,1746254917531,25,1846,1821,1821
29,B52,1746254915777,1746254917532,1746254917732,200,1955,1755,1755
12,Draft Beer,1746254915894,1746254917734,1746254917784,50,1890,1840,1840
13,Cosmopolitan,1746254915911,1746254917786,1746254917851,65,1940,1875,1875
14,White Wine,1746254916083,1746254917853,1746254917878,25,1795,1770,1770
